Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ CLE,"L, 121-128",10,1,2,50.0,1,1,100.0,0,0,0.0,0,0,0,4,0,0,0,1,3
"Sun, Jan 28",vs. OKC,"W, 104-120",19,5,9,55.6,2,3,66.7,0,0,0.0,0,2,2,4,1,0,0,1,12
"Wed, Jan 24",vs. CHA,"W, 106-113",12,2,5,40.0,1,4,25.0,0,0,0.0,0,2,2,2,1,0,0,1,5
"Mon, Jan 22",vs. MIL,"L, 122-113",26,9,17,52.9,0,4,0.0,5,5,100.0,0,1,1,3,2,1,0,1,23
"Sat, Jan 20",vs. MIL,"L, 141-135",16,3,6,50.0,1,2,50.0,2,2,100.0,0,1,1,5,0,1,0,1,9
"Wed, Jan 17",vs. MIN,"L, 124-117",12,2,4,50.0,1,2,50.0,0,0,0.0,0,1,1,2,4,0,0,2,5
"Mon, Jan 15",@ WAS,"W, 129-117",11,3,7,42.9,0,0,0.0,0,0,0.0,0,2,2,4,1,0,2,0,6
"Fri, Jan 12",vs. HOU,"L, 112-110",11,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,7,1,1,0,2,0
"Wed, Jan 10",vs. SAS,"L, 130-108",16,3,7,42.9,0,1,0.0,0,0,0.0,1,1,2,5,1,0,0,2,6
"Tue, Jan 9",vs. SAC,"L, 131-110",19,0,4,0.0,0,2,0.0,2,2,100.0,0,2,2,4,0,1,1,0,2
"Sun, Jan 7",@ DEN,"L, 114-131",11,2,6,33.3,1,2,50.0,2,2,100.0,0,2,2,1,0,0,0,0,7
