Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Feb 1",@ NYK,"L, 105-109",28,1,8,12.5,1,7,14.3,0,0,0.0,1,1,2,0,0,1,2,2,3
"Tue, Jan 30",@ BOS,"L, 124-129",36,5,9,55.6,2,5,40.0,0,0,0.0,2,4,6,4,1,3,0,2,12
"Sun, Jan 28",vs. MEM,"W, 110-116",19,1,8,12.5,1,4,25.0,0,0,0.0,0,3,3,3,1,0,1,1,3
"Fri, Jan 26",vs. PHO,"W, 131-133",14,1,3,33.3,0,2,0.0,0,0,0.0,1,1,2,4,1,0,0,2,2
"Thu, Jan 25",vs. PHI,"W, 122-134",26,4,6,66.7,3,5,60.0,0,0,0.0,0,3,3,2,1,2,0,1,11
"Tue, Jan 23",vs. DEN,"L, 114-109",22,1,3,33.3,0,2,0.0,1,1,100.0,0,1,1,1,0,2,1,1,3
"Sun, Jan 21",@ PHO,"L, 110-117",31,6,10,60.0,5,8,62.5,1,2,50.0,1,3,4,3,0,1,0,2,18
"Fri, Jan 19",@ POR,"L, 115-118",36,6,13,46.2,6,11,54.5,0,0,0.0,1,5,6,7,1,1,1,4,18
"Thu, Jan 18",@ SAC,"W, 126-121",36,4,9,44.4,2,6,33.3,2,2,100.0,0,5,5,8,1,1,1,2,12
"Mon, Jan 15",@ UTH,"L, 105-132",23,5,8,62.5,3,5,60.0,1,1,100.0,1,1,2,1,1,0,0,1,14
"Sun, Jan 14",@ DEN,"L, 109-117",28,6,13,46.2,2,9,22.2,2,2,100.0,0,2,2,1,1,2,0,2,16
