Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",vs. PHO,"L, 136-120",30,6,12,50.0,0,0,0.0,0,0,0.0,1,8,9,4,1,1,0,3,12
"Mon, Jan 29",vs. UTH,"W, 114-147",26,5,11,45.5,0,0,0.0,1,1,100.0,4,6,10,2,2,1,3,1,11
"Sat, Jan 27",vs. HOU,"W, 104-106",37,5,7,71.4,0,1,0.0,0,4,0.0,1,12,13,4,3,1,1,5,10
"Thu, Jan 25",vs. MIN,"L, 96-94",39,8,10,80.0,0,0,0.0,0,0,0.0,2,9,11,4,0,2,2,2,16
"Tue, Jan 23",vs. NYK,"L, 108-103",39,4,9,44.4,0,0,0.0,0,0,0.0,6,11,17,1,3,2,1,1,8
"Sun, Jan 21",@ LAC,"L, 114-125",31,7,10,70.0,0,1,0.0,2,4,50.0,2,4,6,3,0,1,2,5,16
"Fri, Jan 19",@ LAL,"W, 130-112",33,11,16,68.8,0,0,0.0,0,0,0.0,2,12,14,1,0,1,2,3,22
"Wed, Jan 17",@ POR,"L, 103-105",32,4,5,80.0,0,0,0.0,4,10,40.0,2,10,12,0,1,3,1,3,12
"Mon, Jan 15",vs. MIA,"L, 96-95",43,4,9,44.4,0,0,0.0,1,1,100.0,2,11,13,2,1,0,2,1,9
"Thu, Jan 11",@ CLE,"L, 102-111",33,6,9,66.7,0,0,0.0,1,2,50.0,3,8,11,1,4,1,0,3,13
"Sun, Jan 7",vs. POR,"L, 134-127",36,8,8,100.0,0,0,0.0,0,2,0.0,2,9,11,3,5,2,4,5,16
