Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Tue, Jan 30",vs. LAL,"W, 122-138",24,6,10,60.0,0,0,0.0,1,2,50.0,5,7,12,1,1,1,1,3,13
"Sun, Jan 28",vs. TOR,"W, 125-126",28,9,13,69.2,0,0,0.0,1,2,50.0,6,8,14,0,0,0,1,2,19
"Fri, Jan 26",vs. DAL,"L, 148-143",25,4,7,57.1,0,0,0.0,2,3,66.7,3,5,8,2,1,0,1,2,10
"Wed, Jan 24",@ GSW,"L, 112-134",25,3,9,33.3,0,0,0.0,5,7,71.4,3,8,11,1,0,0,1,2,11
"Mon, Jan 22",@ SAC,"L, 107-122",22,4,10,40.0,0,0,0.0,3,4,75.0,6,6,12,1,1,0,2,0,11
"Sat, Jan 20",vs. CLE,"L, 116-95",22,3,8,37.5,0,0,0.0,0,0,0.0,5,4,9,0,2,1,2,2,6
"Fri, Jan 19",@ MIA,"W, 109-108",22,2,4,50.0,0,0,0.0,5,7,71.4,5,6,11,0,0,0,1,2,9
"Wed, Jan 17",vs. ORL,"W, 104-106",27,6,6,100.0,0,0,0.0,0,0,0.0,0,3,3,0,1,1,0,3,12
"Mon, Jan 15",vs. SAS,"W, 99-109",25,5,7,71.4,0,0,0.0,3,6,50.0,6,5,11,0,1,0,4,2,13
"Sat, Jan 13",vs. WAS,"L, 127-99",24,2,8,25.0,0,0,0.0,0,0,0.0,2,6,8,0,0,0,1,1,4
"Fri, Jan 12",vs. IND,"L, 126-108",22,3,5,60.0,0,0,0.0,1,4,25.0,3,2,5,1,0,1,1,1,7
