Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Feb 1",@ NYK,"L, 105-109",37,6,13,46.2,3,6,50.0,2,2,100.0,1,5,6,1,2,1,0,6,17
"Tue, Jan 30",@ BOS,"L, 124-129",41,11,17,64.7,4,7,57.1,0,0,0.0,3,9,12,7,0,0,1,3,26
"Sun, Jan 28",vs. MEM,"W, 110-116",37,6,11,54.5,2,6,33.3,2,3,66.7,1,6,7,6,1,2,1,3,16
"Fri, Jan 26",vs. PHO,"W, 131-133",34,8,13,61.5,3,6,50.0,3,4,75.0,1,5,6,3,1,1,1,4,22
"Thu, Jan 25",vs. PHI,"W, 122-134",29,6,8,75.0,3,3,100.0,1,1,100.0,1,7,8,3,1,0,0,2,16
"Tue, Jan 23",vs. DEN,"L, 114-109",34,5,13,38.5,1,7,14.3,2,2,100.0,4,5,9,0,1,0,0,3,13
"Sun, Jan 21",@ PHO,"L, 110-117",26,2,7,28.6,1,5,20.0,1,3,33.3,1,2,3,1,0,1,0,4,6
"Fri, Jan 19",@ POR,"L, 115-118",28,4,9,44.4,3,4,75.0,1,2,50.0,1,3,4,2,2,0,0,6,12
"Fri, Jan 12",@ ATL,"W, 126-108",21,5,6,83.3,3,3,100.0,0,0,0.0,1,3,4,0,1,1,0,3,13
"Wed, Jan 10",vs. WAS,"W, 104-112",24,3,9,33.3,2,5,40.0,2,2,100.0,0,3,3,1,0,0,0,1,10
"Mon, Jan 8",vs. BOS,"W, 131-133",26,6,10,60.0,3,5,60.0,2,3,66.7,2,2,4,2,0,0,1,2,17
