Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Tue, Nov 28",@ NYK,"L, 91-115",5,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,1,0
"Sun, Nov 26",@ ORL,"L, 117-130",4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,3,0,0,0,0,0
"Fri, Nov 17",vs. MIL,"L, 130-99",4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0
"Tue, Nov 14",vs. MIA,"L, 111-105",23,0,5,0.0,0,2,0.0,2,2,100.0,0,3,3,3,2,0,0,1,2
"Sun, Nov 12",@ NYK,"L, 107-129",25,2,12,16.7,2,7,28.6,0,0,0.0,2,0,2,4,2,0,0,3,6
"Fri, Nov 10",@ WAS,"W, 124-117",16,2,5,40.0,0,1,0.0,0,0,0.0,1,4,5,4,2,1,0,1,4
"Wed, Nov 8",vs. WAS,"L, 132-116",18,4,7,57.1,1,2,50.0,0,0,0.0,0,1,1,0,1,1,0,2,9
"Sun, Nov 5",@ DAL,"L, 118-124",21,4,9,44.4,1,6,16.7,0,0,0.0,0,0,0,4,1,0,0,1,9
"Sat, Nov 4",@ IND,"W, 125-124",14,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,1,0,0,4,0
"Wed, Nov 1",@ HOU,"L, 119-128",21,2,7,28.6,1,2,50.0,0,0,0.0,1,5,6,2,3,1,0,2,5
"Mon, Oct 30",vs. BKN,"L, 133-121",20,2,9,22.2,0,5,0.0,5,5,100.0,0,1,1,2,0,2,0,0,9
