Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Fri, Jan 12",vs. NOR,"W, 113-125",2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2
"Wed, Jan 10",@ UTH,"L, 111-124",6,2,3,66.7,1,1,100.0,3,4,75.0,0,1,1,1,0,0,0,0,8
"Sun, Jan 7",vs. DET,"W, 114-131",2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,0
"Mon, Dec 18",vs. DAL,"W, 104-130",5,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0
"Wed, Nov 29",vs. HOU,"W, 124-134",3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0
"Sun, Nov 26",vs. SAS,"W, 120-132",2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Fri, Nov 24",@ HOU,"L, 86-105",3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0
"Sun, Nov 19",@ CLE,"L, 109-121",3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0
"Sun, Nov 12",@ HOU,"L, 104-107",20,3,7,42.9,0,2,0.0,0,0,0.0,0,1,1,3,1,2,0,2,6
"Wed, Nov 8",vs. GSW,"W, 105-108",16,1,2,50.0,1,2,50.0,0,0,0.0,0,0,0,1,1,0,0,2,3
"Mon, Nov 6",vs. NOR,"W, 116-134",17,2,4,50.0,1,3,33.3,1,1,100.0,0,1,1,1,0,2,0,3,6
