Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",vs. PHO,"L, 136-120",29,6,12,50.0,3,7,42.9,3,3,100.0,0,2,2,1,3,2,1,3,18
"Mon, Jan 29",vs. UTH,"W, 114-147",30,6,10,60.0,3,4,75.0,2,2,100.0,0,6,6,3,1,1,0,0,17
"Thu, Jan 25",vs. MIN,"L, 96-94",22,2,5,40.0,1,3,33.3,0,0,0.0,0,4,4,3,1,0,0,2,5
"Tue, Jan 23",vs. NYK,"L, 108-103",25,7,14,50.0,4,6,66.7,1,1,100.0,2,3,5,2,0,0,0,1,19
"Sun, Jan 21",@ LAC,"L, 114-125",29,3,11,27.3,2,7,28.6,1,2,50.0,0,4,4,6,0,1,0,1,9
"Fri, Jan 19",@ LAL,"W, 130-112",23,4,9,44.4,2,4,50.0,0,0,0.0,3,1,4,5,0,1,0,1,10
"Wed, Jan 17",@ POR,"L, 103-105",27,6,9,66.7,1,3,33.3,0,0,0.0,1,2,3,5,0,0,1,1,13
"Mon, Jan 15",vs. MIA,"L, 96-95",23,3,13,23.1,0,8,0.0,0,0,0.0,0,2,2,0,0,0,0,3,6
"Thu, Jan 11",@ CLE,"L, 102-111",23,1,7,14.3,1,5,20.0,0,2,0.0,1,1,2,1,3,1,0,3,3
"Sun, Jan 7",vs. POR,"L, 134-127",34,5,11,45.5,3,8,37.5,4,5,80.0,1,5,6,3,0,1,1,3,17
"Fri, Jan 5",vs. OKC,"W, 115-124",32,3,15,20.0,3,10,30.0,0,0,0.0,1,2,3,2,0,1,0,4,9
