Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Mon, Jan 15",@ WAS,"W, 129-117",5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,0
"Wed, Jan 10",vs. SAS,"L, 130-108",6,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0
"Tue, Jan 9",vs. SAC,"L, 131-110",9,3,5,60.0,3,5,60.0,0,0,0.0,0,1,1,0,0,0,0,2,9
"Sat, Dec 23",@ BKN,"L, 115-126",7,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
"Mon, Dec 18",@ ATL,"L, 124-130",12,0,1,0.0,0,1,0.0,1,2,50.0,1,1,2,2,0,1,1,1,1
"Sat, Dec 16",@ MIL,"L, 114-146",7,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
"Fri, Dec 15",@ PHI,"L, 92-124",11,1,3,33.3,1,3,33.3,0,0,0.0,0,1,1,1,0,0,0,1,3
"Fri, Dec 8",@ ORL,"L, 91-123",4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0
"Sun, Nov 5",vs. PHO,"L, 120-106",13,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0
"Thu, Nov 2",@ NOR,"L, 116-125",24,3,8,37.5,2,6,33.3,0,0,0.0,1,2,3,1,1,1,0,4,8
"Wed, Nov 1",vs. POR,"L, 110-101",17,4,7,57.1,3,6,50.0,0,0,0.0,1,1,2,1,0,0,0,1,11
