Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Fri, Jan 5",vs. POR,"W, 103-139",12,3,5,60.0,1,2,50.0,0,0,0.0,1,1,2,1,1,0,3,2,7
"Sat, Dec 23",vs. SAS,"W, 119-144",5,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,2,0,1,1,0
"Fri, Dec 22",@ HOU,"L, 96-122",12,0,3,0.0,0,1,0.0,3,4,75.0,1,4,5,2,0,0,0,1,3
"Mon, Dec 18",@ DEN,"L, 104-130",9,2,2,100.0,0,0,0.0,1,5,20.0,1,1,2,0,1,0,0,1,5
"Sat, Dec 16",@ POR,"W, 131-120",1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Thu, Dec 14",vs. MIN,"L, 119-101",2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0
