Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Fri, Jan 12",vs. TOR,"W, 113-145",4,2,2,100.0,2,2,100.0,0,0,0.0,0,1,1,1,0,1,0,1,6
"Wed, Jan 10",vs. DEN,"W, 111-124",3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,1,0,0
"Tue, Dec 26",@ SAS,"W, 130-118",2,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0
"Thu, Dec 21",@ DET,"W, 119-111",16,3,5,60.0,1,2,50.0,0,0,0.0,3,1,4,0,0,0,1,0,7
"Mon, Dec 18",vs. BKN,"W, 108-125",7,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,1,1,0,0,1,0
"Sat, Dec 16",@ SAC,"L, 104-125",21,3,8,37.5,2,5,40.0,4,5,80.0,1,2,3,1,0,1,0,0,12
"Thu, Dec 14",@ POR,"W, 122-114",25,4,9,44.4,2,5,40.0,0,0,0.0,3,4,7,0,2,1,0,1,10
"Wed, Dec 13",vs. NYK,"W, 113-117",20,2,7,28.6,1,3,33.3,0,0,0.0,2,2,4,1,1,2,1,3,5
"Mon, Dec 11",@ OKC,"L, 120-134",26,3,6,50.0,1,4,25.0,1,1,100.0,0,2,2,2,0,1,1,2,8
"Fri, Dec 8",vs. LAC,"L, 117-103",12,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,1,1,0,0,0
"Wed, Dec 6",@ DAL,"L, 97-147",25,4,6,66.7,2,4,50.0,0,0,0.0,1,1,2,0,2,2,1,3,10
