Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",vs. NOR,"L, 110-99",20,6,12,50.0,3,7,42.9,2,3,66.7,0,0,0,0,0,1,0,1,17
"Mon, Jan 29",vs. LAL,"W, 119-135",18,7,12,58.3,2,6,33.3,4,6,66.7,1,5,6,0,0,0,0,0,20
"Sat, Jan 27",@ BKN,"L, 104-106",29,6,16,37.5,3,7,42.9,4,4,100.0,3,6,9,1,0,0,1,1,19
"Fri, Jan 26",@ CHA,"W, 138-104",20,9,18,50.0,4,9,44.4,2,2,100.0,2,9,11,2,0,0,0,2,24
"Wed, Jan 24",vs. POR,"L, 137-131",14,5,10,50.0,2,6,33.3,0,0,0.0,0,4,4,0,0,0,0,2,12
"Sun, Jan 21",vs. BOS,"L, 116-107",27,2,7,28.6,1,4,25.0,0,2,0.0,0,4,4,0,1,1,1,1,5
"Sat, Jan 20",vs. UTH,"W, 126-127",27,6,13,46.2,4,6,66.7,1,3,33.3,1,4,5,1,2,0,2,1,17
"Wed, Jan 17",@ NYK,"L, 94-109",9,0,3,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0
"Mon, Jan 15",@ PHI,"L, 115-124",23,6,12,50.0,2,5,40.0,0,1,0.0,2,4,6,1,0,1,0,3,14
"Sat, Jan 13",@ BOS,"L, 113-145",28,7,13,53.8,2,7,28.6,6,8,75.0,1,6,7,0,1,1,1,2,22
"Fri, Jan 12",@ DET,"W, 112-110",15,1,7,14.3,1,5,20.0,0,0,0.0,0,1,1,0,0,0,0,2,3
