Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Feb 1",vs. PHI,"L, 127-124",14,4,4,100.0,0,0,0.0,0,0,0.0,3,4,7,2,1,0,4,2,8
"Tue, Jan 30",@ NYK,"L, 103-118",16,2,4,50.0,0,0,0.0,2,2,100.0,3,4,7,0,1,0,4,0,6
"Mon, Jan 29",@ BKN,"L, 114-147",19,4,5,80.0,0,0,0.0,3,4,75.0,4,3,7,0,0,0,1,1,11
"Sat, Jan 27",@ CHA,"W, 134-122",16,5,6,83.3,0,0,0.0,0,0,0.0,1,3,4,0,2,0,3,1,10
"Thu, Jan 25",@ WAS,"W, 123-108",15,2,3,66.7,0,0,0.0,0,0,0.0,0,3,3,0,0,0,1,5,4
"Tue, Jan 23",@ NOR,"L, 124-153",25,2,3,66.7,0,0,0.0,2,5,40.0,0,5,5,1,0,0,4,1,6
"Sat, Jan 20",@ HOU,"L, 126-127",32,2,4,50.0,0,0,0.0,3,6,50.0,3,7,10,3,3,0,5,6,7
"Thu, Jan 18",vs. OKC,"L, 134-129",24,3,4,75.0,0,0,0.0,1,2,50.0,5,6,11,1,1,1,3,1,7
"Mon, Jan 15",vs. IND,"W, 105-132",25,2,2,100.0,0,0,0.0,0,2,0.0,1,4,5,1,1,0,5,0,4
"Sat, Jan 13",vs. LAL,"W, 125-132",14,2,4,50.0,0,0,0.0,0,2,0.0,2,4,6,0,0,0,1,2,4
"Fri, Jan 12",vs. TOR,"W, 113-145",20,5,5,100.0,0,0,0.0,2,4,50.0,2,4,6,1,0,1,3,4,12
