Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Feb 1",@ BOS,"W, 114-105",35,10,18,55.6,7,10,70.0,5,7,71.4,0,2,2,3,0,0,0,1,32
"Tue, Jan 30",@ ATL,"L, 122-138",32,10,19,52.6,3,8,37.5,5,7,71.4,0,0,0,6,2,2,0,1,28
"Mon, Jan 29",@ HOU,"L, 119-135",30,3,8,37.5,1,3,33.3,1,2,50.0,1,2,3,5,2,1,0,1,8
"Sat, Jan 27",@ GSW,"W, 145-144",47,4,14,28.6,1,7,14.3,8,9,88.9,0,2,2,6,5,2,0,3,17
"Thu, Jan 25",vs. CHI,"W, 132-141",33,7,9,77.8,2,3,66.7,4,4,100.0,0,3,3,8,1,0,0,4,20
"Tue, Jan 23",@ LAC,"L, 116-127",34,5,14,35.7,2,8,25.0,0,0,0.0,0,2,2,5,3,2,1,3,12
"Sun, Jan 21",vs. POR,"W, 110-134",26,5,10,50.0,3,4,75.0,2,2,100.0,1,3,4,2,1,1,0,1,15
"Fri, Jan 19",vs. BKN,"L, 130-112",33,4,12,33.3,0,6,0.0,1,1,100.0,0,3,3,5,0,1,0,2,9
"Wed, Jan 17",vs. DAL,"W, 110-127",30,6,8,75.0,2,2,100.0,0,0,0.0,0,3,3,7,3,1,0,2,14
"Mon, Jan 15",vs. OKC,"W, 105-112",33,6,10,60.0,1,3,33.3,2,2,100.0,0,3,3,7,2,0,1,0,15
"Sat, Jan 13",@ UTH,"L, 125-132",31,7,8,87.5,1,2,50.0,4,6,66.7,1,3,4,2,1,0,0,6,19
