Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ POR,"L, 116-119",29,3,8,37.5,1,6,16.7,0,0,0.0,0,6,6,1,0,1,0,3,7
"Mon, Jan 29",@ DEN,"L, 107-113",31,2,9,22.2,1,7,14.3,0,0,0.0,0,1,1,2,0,0,1,1,5
"Sat, Jan 27",vs. NOR,"W, 117-141",28,3,10,30.0,1,7,14.3,1,2,50.0,1,3,4,2,2,2,0,2,8
"Fri, Jan 26",vs. CLE,"L, 112-100",27,1,2,50.0,1,2,50.0,0,0,0.0,1,2,3,1,2,0,0,4,3
"Wed, Jan 24",vs. CLE,"W, 116-126",28,3,5,60.0,3,5,60.0,0,0,0.0,0,1,1,1,1,1,0,3,9
"Mon, Jan 22",@ DET,"W, 122-113",35,5,14,35.7,3,8,37.5,0,0,0.0,1,5,6,2,0,0,0,2,13
"Sat, Jan 20",@ DET,"W, 141-135",34,5,9,55.6,1,4,25.0,0,0,0.0,0,2,2,1,2,0,0,4,11
"Wed, Jan 17",@ CLE,"L, 95-135",22,1,6,16.7,0,3,0.0,0,0,0.0,1,4,5,1,0,0,0,3,2
"Sun, Jan 14",vs. SAC,"W, 142-143",45,7,12,58.3,5,9,55.6,4,4,100.0,0,4,4,5,1,1,0,5,23
"Sat, Jan 13",vs. GSW,"W, 118-129",29,4,8,50.0,3,6,50.0,0,0,0.0,2,2,4,1,1,2,0,1,11
"Thu, Jan 11",vs. BOS,"W, 102-135",27,6,11,54.5,4,8,50.0,0,0,0.0,1,3,4,0,0,0,0,0,16
