Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",vs. DEN,"W, 100-105",32,7,13,53.8,3,4,75.0,1,2,50.0,5,8,13,3,2,0,5,0,18
"Mon, Jan 29",vs. MIN,"L, 107-101",32,2,9,22.2,0,2,0.0,0,0,0.0,1,6,7,2,2,0,3,0,4
"Sun, Jan 28",@ DET,"L, 104-120",23,4,11,36.4,1,5,20.0,0,1,0.0,1,11,12,1,1,0,1,0,9
"Fri, Jan 26",@ NOR,"W, 107-83",30,9,16,56.3,2,6,33.3,0,0,0.0,2,11,13,0,0,1,2,1,20
"Wed, Jan 24",@ SAS,"W, 140-114",30,7,13,53.8,2,4,50.0,1,3,33.3,4,5,9,4,3,1,3,3,17
"Tue, Jan 23",vs. POR,"W, 109-111",32,3,6,50.0,0,2,0.0,2,4,50.0,1,9,10,3,1,0,6,1,8
"Sat, Jan 20",@ MIN,"W, 102-97",33,4,8,50.0,1,2,50.0,6,6,100.0,1,4,5,2,0,1,2,4,15
"Thu, Jan 18",@ UTH,"W, 134-129",32,6,16,37.5,2,6,33.3,1,2,50.0,0,5,5,5,3,0,4,3,15
"Tue, Jan 16",@ LAC,"L, 117-128",33,2,10,20.0,0,2,0.0,4,6,66.7,0,5,5,5,1,0,1,4,8
"Mon, Jan 15",@ LAL,"L, 105-112",30,4,9,44.4,1,4,25.0,0,0,0.0,1,7,8,4,3,1,3,5,9
"Sat, Jan 13",vs. ORL,"W, 100-112",32,7,14,50.0,1,5,20.0,0,0,0.0,2,6,8,3,2,1,2,0,15
