Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Feb 1",vs. LAL,"L, 114-105",27,4,12,33.3,0,3,0.0,0,0,0.0,3,5,8,7,3,1,0,5,8
"Tue, Jan 30",vs. IND,"W, 124-129",36,9,15,60.0,0,3,0.0,7,8,87.5,2,4,6,2,0,2,0,0,25
"Mon, Jan 29",vs. NOR,"W, 112-118",37,8,15,53.3,1,5,20.0,5,7,71.4,2,9,11,7,0,0,1,3,22
"Sat, Jan 27",vs. LAC,"L, 115-96",24,3,13,23.1,0,2,0.0,2,2,100.0,5,1,6,2,1,0,1,3,8
"Thu, Jan 25",@ MIA,"W, 143-110",27,7,11,63.6,4,8,50.0,0,0,0.0,1,3,4,5,3,3,0,1,18
"Mon, Jan 22",@ DAL,"W, 119-110",37,13,22,59.1,2,7,28.6,6,9,66.7,1,2,3,4,0,0,2,5,34
"Sun, Jan 21",@ HOU,"W, 116-107",31,6,14,42.9,1,3,33.3,0,2,0.0,0,11,11,10,3,3,0,0,13
"Fri, Jan 19",vs. DEN,"L, 102-100",36,6,19,31.6,1,9,11.1,0,2,0.0,0,2,2,1,0,2,0,3,13
"Wed, Jan 17",vs. SAS,"W, 98-117",31,8,16,50.0,3,6,50.0,2,2,100.0,1,6,7,5,3,1,1,2,21
"Sat, Jan 13",vs. HOU,"W, 113-145",28,11,15,73.3,4,6,66.7,6,10,60.0,1,5,6,2,3,2,2,5,32
"Thu, Jan 11",@ MIL,"L, 102-135",18,5,14,35.7,0,1,0.0,0,0,0.0,1,3,4,3,0,0,0,1,10
