Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Tue, Jan 30",@ CHI,"W, 118-107",34,5,11,45.5,0,1,0.0,6,7,85.7,1,2,3,10,6,2,1,2,16
"Sun, Jan 28",@ ATL,"L, 125-126",29,5,12,41.7,1,4,25.0,3,4,75.0,0,3,3,6,4,4,0,6,14
"Fri, Jan 26",vs. LAC,"L, 127-107",28,4,9,44.4,1,4,25.0,4,5,80.0,0,4,4,5,1,2,1,2,13
"Mon, Jan 22",vs. MEM,"L, 108-100",22,3,9,33.3,1,3,33.3,4,4,100.0,1,1,2,3,2,1,0,1,11
"Sat, Jan 20",@ NYK,"L, 100-126",23,1,5,20.0,0,1,0.0,0,0,0.0,0,1,1,3,0,0,0,1,2
"Thu, Jan 18",vs. CHI,"L, 116-110",26,3,7,42.9,1,4,25.0,0,0,0.0,0,0,0,5,0,0,0,1,7
"Wed, Jan 17",vs. MIA,"W, 97-121",27,3,6,50.0,3,5,60.0,0,0,0.0,0,1,1,6,1,1,0,1,9
"Mon, Jan 15",vs. BOS,"L, 105-96",33,5,9,55.6,1,3,33.3,2,2,100.0,0,7,7,2,2,0,0,4,13
"Fri, Jan 12",@ UTH,"L, 113-145",23,4,9,44.4,4,7,57.1,0,0,0.0,0,0,0,4,1,1,0,2,12
"Wed, Jan 10",@ LAC,"L, 120-126",34,8,13,61.5,1,5,20.0,5,5,100.0,0,1,1,4,2,0,0,1,22
"Tue, Jan 9",@ LAL,"L, 131-132",30,3,6,50.0,2,3,66.7,2,2,100.0,1,1,2,6,2,0,0,2,10
