Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ WAS,"W, 125-109",27,5,10,50.0,3,5,60.0,1,2,50.0,1,6,7,3,2,0,0,1,14
"Mon, Jan 29",@ CLE,"L, 108-118",28,6,13,46.2,4,7,57.1,2,4,50.0,0,3,3,2,0,0,0,2,18
"Sat, Jan 27",@ BOS,"W, 115-96",17,2,7,28.6,0,2,0.0,0,0,0.0,0,4,4,2,0,1,0,2,4
"Fri, Jan 26",@ TOR,"W, 127-107",26,6,13,46.2,2,7,28.6,3,4,75.0,0,4,4,0,2,1,0,2,17
"Tue, Jan 23",vs. LAL,"W, 116-127",27,8,14,57.1,1,4,25.0,0,0,0.0,0,5,5,2,1,0,2,0,17
"Sun, Jan 21",vs. BKN,"W, 114-125",24,4,7,57.1,2,3,66.7,2,3,66.7,0,5,5,0,0,0,0,2,12
"Tue, Jan 16",vs. OKC,"W, 117-128",19,2,10,20.0,2,7,28.6,2,4,50.0,0,0,0,1,0,1,0,3,8
"Sun, Jan 14",@ MIN,"L, 105-109",30,9,12,75.0,6,9,66.7,0,0,0.0,0,1,1,0,1,0,2,1,24
"Fri, Jan 12",@ MEM,"W, 128-119",24,5,8,62.5,0,2,0.0,1,1,100.0,0,5,5,0,1,0,0,2,11
"Wed, Jan 10",vs. TOR,"W, 120-126",27,4,11,36.4,3,8,37.5,2,2,100.0,0,3,3,1,0,0,0,1,13
"Mon, Jan 8",vs. PHO,"W, 111-138",25,4,6,66.7,2,3,66.7,4,4,100.0,1,4,5,1,1,0,0,1,14
