Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Fri, Jan 5",vs. DET,"W, 109-113",24,3,5,60.0,2,4,50.0,0,1,0.0,0,6,6,4,1,0,1,2,8
"Thu, Jan 4",vs. DEN,"L, 130-127",30,4,7,57.1,1,3,33.3,0,1,0.0,1,3,4,6,0,0,0,2,9
"Tue, Jan 2",vs. ORL,"W, 115-121",30,3,5,60.0,3,3,100.0,3,4,75.0,0,2,2,4,1,0,0,1,12
"Sat, Dec 30",vs. DAL,"L, 132-122",33,9,14,64.3,6,9,66.7,0,0,0.0,0,2,2,6,0,2,1,2,24
"Thu, Dec 28",vs. MIA,"L, 114-102",27,3,6,50.0,1,4,25.0,2,2,100.0,0,4,4,4,3,0,0,4,9
"Mon, Dec 25",@ DEN,"L, 114-120",28,5,10,50.0,3,5,60.0,0,0,0.0,1,2,3,3,1,0,0,1,13
"Sat, Dec 23",vs. POR,"W, 106-126",27,1,4,25.0,0,2,0.0,0,0,0.0,0,3,3,11,1,3,0,1,2
"Fri, Dec 22",vs. WAS,"W, 118-129",25,2,7,28.6,0,3,0.0,0,1,0.0,0,7,7,10,1,1,0,2,4
"Tue, Dec 19",vs. BOS,"W, 126-132",35,4,12,33.3,1,5,20.0,0,0,0.0,1,6,7,12,0,0,0,2,9
"Sun, Dec 17",@ POR,"W, 118-114",32,2,7,28.6,0,4,0.0,0,0,0.0,1,3,4,8,2,1,0,1,4
"Sat, Dec 16",vs. BKN,"W, 120-124",30,1,4,25.0,0,2,0.0,0,0,0.0,0,4,4,11,3,0,0,2,2
