Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ CHA,"W, 117-110",43,12,22,54.5,4,10,40.0,7,9,77.8,1,6,7,9,3,0,0,0,35
"Tue, Jan 30",vs. TOR,"L, 118-107",35,5,10,50.0,1,4,25.0,2,2,100.0,0,2,2,6,1,1,0,3,13
"Sun, Jan 28",@ POR,"W, 104-96",42,7,19,36.8,1,9,11.1,0,1,0.0,0,5,5,9,3,1,0,1,15
"Thu, Jan 25",@ LAL,"L, 132-141",43,8,18,44.4,3,10,30.0,6,7,85.7,2,5,7,3,4,0,0,1,25
"Mon, Jan 22",@ PHO,"L, 113-115",41,10,14,71.4,4,5,80.0,2,2,100.0,2,8,10,9,1,2,0,4,26
"Sat, Jan 20",vs. MEM,"W, 96-125",36,7,14,50.0,1,3,33.3,2,2,100.0,1,4,5,5,1,0,0,1,17
"Thu, Jan 18",@ TOR,"W, 116-110",35,10,19,52.6,1,6,16.7,2,3,66.7,2,6,8,4,2,2,0,2,23
"Mon, Jan 15",@ CLE,"L, 91-109",38,5,15,33.3,1,5,20.0,7,9,77.8,1,3,4,3,7,1,2,0,18
"Sat, Jan 13",@ SAS,"W, 122-116",32,6,13,46.2,0,3,0.0,3,4,75.0,0,2,2,4,0,0,1,2,15
"Fri, Jan 12",vs. GSW,"L, 140-131",37,9,13,69.2,5,7,71.4,2,3,66.7,0,4,4,7,1,0,0,4,25
"Wed, Jan 10",vs. HOU,"W, 119-124",43,9,17,52.9,6,11,54.5,6,7,85.7,0,4,4,8,4,0,1,1,30
