Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Tue, Jan 30",vs. TOR,"L, 118-107",8,2,4,50.0,0,1,0.0,0,0,0.0,0,4,4,1,1,1,0,1,4
"Sun, Jan 28",@ POR,"W, 104-96",8,1,2,50.0,0,1,0.0,1,2,50.0,0,0,0,2,0,2,0,2,3
"Thu, Jan 25",@ LAL,"L, 132-141",3,1,2,50.0,1,1,100.0,0,0,0.0,0,0,0,1,0,0,0,1,3
"Mon, Jan 22",@ PHO,"L, 113-115",9,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0
"Sat, Jan 20",vs. MEM,"W, 96-125",18,1,3,33.3,1,3,33.3,4,6,66.7,1,4,5,3,1,1,1,2,7
"Thu, Jan 18",@ TOR,"W, 116-110",12,0,0,0.0,0,0,0.0,0,0,0.0,1,2,3,0,2,0,0,3,0
"Mon, Jan 15",@ CLE,"L, 91-109",4,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Sat, Jan 13",@ SAS,"W, 122-116",3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
"Fri, Jan 12",vs. GSW,"L, 140-131",8,1,5,20.0,0,3,0.0,0,0,0.0,1,0,1,0,1,0,0,1,2
"Wed, Jan 10",vs. HOU,"W, 119-124",6,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0,1,0,0,0,1,3
"Mon, Jan 8",@ CHA,"W, 119-112",12,0,1,0.0,0,1,0.0,2,2,100.0,1,1,2,1,1,0,0,1,2
