Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ HOU,"W, 110-99",33,10,15,66.7,0,1,0.0,5,9,55.6,4,10,14,2,3,0,1,5,25
"Mon, Jan 29",@ BOS,"L, 112-118",20,4,9,44.4,0,2,0.0,3,4,75.0,1,6,7,2,0,1,1,1,11
"Sat, Jan 27",@ MIL,"L, 117-141",24,6,8,75.0,1,3,33.3,0,0,0.0,1,9,10,6,0,0,0,3,13
"Fri, Jan 26",vs. OKC,"L, 107-83",20,6,12,50.0,0,0,0.0,2,2,100.0,5,4,9,0,2,0,0,1,14
"Tue, Jan 23",vs. UTH,"W, 124-153",23,7,13,53.8,1,5,20.0,2,4,50.0,3,9,12,3,1,0,0,2,17
"Fri, Jan 19",vs. PHO,"L, 123-109",26,5,10,50.0,0,2,0.0,6,6,100.0,4,7,11,3,2,0,0,3,16
"Wed, Jan 17",vs. CHA,"W, 112-132",25,1,3,33.3,0,0,0.0,2,2,100.0,3,4,7,0,1,0,0,1,4
"Mon, Jan 15",@ DAL,"L, 120-125",19,2,5,40.0,0,0,0.0,2,2,100.0,4,2,6,2,3,0,2,4,6
"Sat, Jan 13",@ DAL,"W, 118-108",28,4,6,66.7,0,0,0.0,6,9,66.7,5,7,12,7,0,0,2,4,14
"Fri, Jan 12",@ DEN,"L, 113-125",26,5,11,45.5,1,3,33.3,6,6,100.0,2,4,6,1,0,0,0,3,17
"Wed, Jan 10",@ GSW,"W, 141-105",21,9,13,69.2,2,3,66.7,1,2,50.0,4,5,9,2,0,2,1,4,21
