Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",vs. MIL,"W, 116-119",22,6,11,54.5,1,2,50.0,2,2,100.0,0,0,0,4,2,0,0,1,15
"Mon, Jan 29",vs. PHI,"W, 104-130",22,5,9,55.6,3,4,75.0,9,9,100.0,1,1,2,4,2,2,1,4,22
"Sun, Jan 28",vs. CHI,"L, 104-96",22,2,4,50.0,0,1,0.0,0,0,0.0,1,3,4,4,2,0,1,3,4
"Fri, Jan 26",@ SAS,"L, 100-116",6,1,2,50.0,1,1,100.0,3,3,100.0,0,1,1,0,0,0,0,0,6
"Wed, Jan 24",@ HOU,"W, 137-131",24,4,12,33.3,1,5,20.0,2,2,100.0,0,1,1,3,2,0,0,0,11
"Tue, Jan 23",@ OKC,"L, 109-111",26,7,18,38.9,2,6,33.3,3,3,100.0,0,4,4,7,1,1,0,5,19
"Sun, Jan 21",@ LAL,"L, 110-134",23,1,6,16.7,0,3,0.0,2,2,100.0,0,1,1,2,3,0,0,1,4
"Fri, Jan 19",vs. IND,"W, 115-118",8,4,4,100.0,0,0,0.0,2,2,100.0,0,2,2,1,2,0,1,2,10
"Wed, Jan 17",vs. BKN,"W, 103-105",23,1,6,16.7,0,2,0.0,5,5,100.0,1,2,3,3,5,0,0,0,7
"Sun, Jan 14",vs. PHO,"L, 127-116",40,11,31,35.5,4,9,44.4,7,9,77.8,4,3,7,9,3,3,0,3,33
"Fri, Jan 12",@ MIN,"L, 93-116",25,3,4,75.0,0,0,0.0,2,7,28.6,0,2,2,4,6,0,0,2,8
