Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ CHA,"W, 117-110",33,10,22,45.5,1,4,25.0,1,2,50.0,3,9,12,3,0,0,2,0,22
"Tue, Jan 30",vs. TOR,"L, 118-107",36,5,11,45.5,2,5,40.0,2,2,100.0,1,8,9,3,1,2,1,2,14
"Sun, Jan 28",@ POR,"W, 104-96",34,6,14,42.9,0,4,0.0,2,2,100.0,0,7,7,3,0,0,3,2,14
"Thu, Jan 25",@ LAL,"L, 132-141",39,9,12,75.0,2,3,66.7,0,0,0.0,3,5,8,1,2,0,1,2,20
"Mon, Jan 22",@ PHO,"L, 113-115",37,9,17,52.9,1,5,20.0,0,0,0.0,5,12,17,7,1,0,0,2,19
"Sat, Jan 20",vs. MEM,"W, 96-125",25,5,8,62.5,1,3,33.3,0,0,0.0,2,9,11,3,2,0,0,3,11
"Thu, Jan 18",@ TOR,"W, 116-110",35,12,20,60.0,0,3,0.0,0,0,0.0,5,9,14,7,0,2,1,1,24
"Mon, Jan 15",@ CLE,"L, 91-109",37,8,19,42.1,1,7,14.3,0,0,0.0,0,10,10,4,2,0,0,3,17
"Sat, Jan 13",@ SAS,"W, 122-116",31,10,17,58.8,2,5,40.0,2,3,66.7,3,13,16,5,1,0,3,2,24
"Fri, Jan 12",vs. GSW,"L, 140-131",33,6,12,50.0,2,5,40.0,0,0,0.0,2,5,7,2,3,0,0,1,14
"Wed, Jan 10",vs. HOU,"W, 119-124",41,9,17,52.9,0,5,0.0,0,0,0.0,3,12,15,3,0,0,1,4,18
