Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Dec 27",MIL,"L, 144-122",21,1,5,20.0,0,3,0.0,0,0,0.0,0,4,4,3,0,0,0,0,2
"Sat, Nov 25",MIA,"W, 97-112",3,0,0,0.0,0,0,0.0,1,2,50.0,0,0,0,0,0,0,1,0,1
