Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Mon, Jan 29",vs. MIN,"L, 107-101",16,2,2,100.0,1,1,100.0,0,0,0.0,2,2,4,0,1,0,0,1,5
"Sun, Jan 28",@ DET,"L, 104-120",11,2,4,50.0,0,2,0.0,0,0,0.0,0,1,1,0,1,0,0,1,4
"Fri, Jan 26",@ NOR,"W, 107-83",13,0,3,0.0,0,2,0.0,2,2,100.0,1,0,1,0,1,1,0,0,2
"Wed, Jan 24",@ SAS,"W, 140-114",13,3,5,60.0,3,5,60.0,0,0,0.0,1,0,1,0,0,0,1,0,9
"Tue, Jan 23",vs. POR,"W, 109-111",20,4,5,80.0,1,2,50.0,0,0,0.0,0,1,1,2,0,0,0,2,9
"Sat, Jan 20",@ MIN,"W, 102-97",22,1,3,33.3,1,2,50.0,2,2,100.0,0,5,5,5,0,1,0,4,5
"Thu, Jan 18",@ UTH,"W, 134-129",12,2,4,50.0,2,4,50.0,0,0,0.0,1,1,2,1,0,0,0,1,6
"Tue, Jan 16",@ LAC,"L, 117-128",23,5,7,71.4,5,6,83.3,0,0,0.0,3,3,6,3,0,2,0,2,15
"Mon, Jan 15",@ LAL,"L, 105-112",20,2,10,20.0,0,6,0.0,0,0,0.0,2,5,7,1,1,2,0,1,4
"Sat, Jan 13",vs. ORL,"W, 100-112",16,4,8,50.0,1,4,25.0,0,0,0.0,0,2,2,1,1,0,0,1,9
"Thu, Jan 11",vs. POR,"W, 77-139",7,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,1,0,0,0
