Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Tue, Jan 30",vs. PHI,"W, 107-119",39,11,19,57.9,1,3,33.3,3,4,75.0,2,5,7,2,3,3,1,3,26
"Sat, Jan 27",vs. LAL,"L, 145-144",43,8,16,50.0,2,3,66.7,4,6,66.7,4,5,9,2,2,0,0,5,22
"Thu, Jan 25",vs. SAC,"L, 134-133",30,12,19,63.2,2,4,50.0,5,6,83.3,1,2,3,3,2,2,0,2,31
"Wed, Jan 24",vs. ATL,"W, 112-134",29,11,11,100.0,0,0,0.0,3,5,60.0,0,9,9,2,1,2,2,1,25
"Mon, Jan 15",@ MEM,"L, 107-116",29,9,18,50.0,1,5,20.0,1,1,100.0,2,9,11,0,3,0,0,3,20
"Sat, Jan 13",@ MIL,"L, 118-129",30,10,18,55.6,2,3,66.7,6,6,100.0,0,3,3,2,0,1,1,2,28
"Fri, Jan 12",@ CHI,"W, 140-131",24,9,12,75.0,4,4,100.0,2,3,66.7,0,5,5,1,0,1,0,2,24
"Wed, Jan 10",vs. NOR,"L, 141-105",28,4,7,57.1,0,1,0.0,4,6,66.7,0,3,3,4,3,0,1,3,12
"Sun, Jan 7",vs. TOR,"L, 133-118",25,5,13,38.5,1,5,20.0,2,2,100.0,1,3,4,4,1,1,1,0,13
"Fri, Jan 5",vs. DET,"W, 109-113",36,4,8,50.0,0,1,0.0,3,3,100.0,0,6,6,1,4,0,0,2,11
"Thu, Jan 4",vs. DEN,"L, 130-127",19,5,7,71.4,0,1,0.0,6,7,85.7,1,3,4,4,1,0,0,1,16
