Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Sun, Jan 28",vs. MEM,"W, 110-116",30,9,14,64.3,3,5,60.0,3,3,100.0,0,7,7,1,2,1,1,4,24
"Fri, Jan 26",vs. PHO,"W, 131-133",21,5,14,35.7,1,3,33.3,0,0,0.0,3,2,5,0,1,1,0,0,11
"Thu, Jan 25",vs. PHI,"W, 122-134",25,5,13,38.5,0,2,0.0,3,3,100.0,1,4,5,4,3,0,0,2,13
"Tue, Jan 23",vs. DEN,"L, 114-109",28,3,8,37.5,1,2,50.0,4,5,80.0,0,5,5,3,1,0,0,2,11
"Sun, Jan 21",@ PHO,"L, 110-117",14,1,8,12.5,1,4,25.0,1,2,50.0,0,3,3,0,0,0,0,0,4
"Fri, Jan 19",@ POR,"L, 115-118",23,0,8,0.0,0,5,0.0,2,3,66.7,0,3,3,0,3,0,0,1,2
"Thu, Jan 18",@ SAC,"W, 126-121",37,11,21,52.4,2,6,33.3,1,1,100.0,1,2,3,4,3,1,2,2,25
"Mon, Jan 15",@ UTH,"L, 105-132",25,5,10,50.0,0,1,0.0,1,1,100.0,1,0,1,2,0,0,0,1,11
"Sun, Jan 14",@ DEN,"L, 109-117",22,3,9,33.3,1,3,33.3,5,5,100.0,1,2,3,2,2,0,0,3,12
"Fri, Jan 12",@ ATL,"W, 126-108",27,6,9,66.7,0,1,0.0,3,5,60.0,1,0,1,3,5,0,0,2,15
"Wed, Jan 10",vs. WAS,"W, 104-112",28,4,13,30.8,0,1,0.0,8,8,100.0,2,5,7,0,1,1,0,2,16
