Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Tue, Jan 30",vs. PHI,"W, 107-119",13,1,4,25.0,0,2,0.0,0,0,0.0,1,0,1,2,1,0,0,3,2
"Sat, Jan 27",vs. LAL,"L, 145-144",15,1,2,50.0,1,2,50.0,0,0,0.0,0,2,2,2,0,0,0,1,3
"Thu, Jan 25",vs. SAC,"L, 134-133",17,2,3,66.7,2,2,100.0,0,0,0.0,1,4,5,0,0,0,0,1,6
"Wed, Jan 24",vs. ATL,"W, 112-134",21,3,3,100.0,2,2,100.0,0,0,0.0,0,2,2,1,0,0,0,1,8
"Mon, Jan 15",@ MEM,"L, 107-116",7,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0
"Sat, Jan 13",@ MIL,"L, 118-129",18,1,2,50.0,1,2,50.0,0,0,0.0,0,3,3,2,1,0,1,1,3
"Fri, Jan 12",@ CHI,"W, 140-131",13,1,3,33.3,0,1,0.0,0,0,0.0,0,1,1,2,0,0,0,1,2
"Wed, Jan 10",vs. NOR,"L, 141-105",17,1,3,33.3,0,2,0.0,0,0,0.0,2,1,3,2,2,0,0,2,2
"Sun, Jan 7",vs. TOR,"L, 133-118",14,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,2,1,0,0,1,0
"Fri, Jan 5",vs. DET,"W, 109-113",9,1,2,50.0,1,2,50.0,0,0,0.0,0,0,0,2,0,0,0,0,3
"Thu, Dec 28",vs. MIA,"L, 114-102",2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
