Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Feb 1",vs. PHI,"L, 127-124",33,10,15,66.7,4,9,44.4,4,4,100.0,2,8,10,3,0,1,0,2,28
"Tue, Jan 30",@ NYK,"L, 103-118",34,5,14,35.7,2,8,25.0,2,2,100.0,2,3,5,1,0,1,0,1,14
"Mon, Jan 29",@ BKN,"L, 114-147",27,4,12,33.3,1,4,25.0,4,4,100.0,4,5,9,2,3,0,0,2,13
"Sat, Jan 27",@ CHA,"W, 134-122",36,12,18,66.7,7,12,58.3,2,2,100.0,3,9,12,3,2,1,0,5,33
"Thu, Jan 25",@ WAS,"W, 123-108",33,11,20,55.0,6,12,50.0,1,2,50.0,1,6,7,5,3,3,0,3,29
"Tue, Jan 23",@ NOR,"L, 124-153",27,4,15,26.7,1,5,20.0,2,2,100.0,2,2,4,1,1,0,0,0,11
"Sat, Jan 20",@ HOU,"L, 126-127",39,8,18,44.4,3,11,27.3,3,4,75.0,3,6,9,1,3,0,0,2,22
"Thu, Jan 18",vs. OKC,"L, 134-129",36,7,13,53.8,2,4,50.0,10,11,90.9,1,9,10,4,1,1,0,0,26
"Mon, Jan 15",vs. IND,"W, 105-132",28,10,15,66.7,2,4,50.0,10,10,100.0,2,8,10,3,1,0,0,1,32
"Sat, Jan 13",vs. LAL,"W, 125-132",33,8,16,50.0,3,6,50.0,10,11,90.9,2,7,9,5,0,2,1,0,29
"Fri, Jan 12",vs. TOR,"W, 113-145",29,7,11,63.6,4,6,66.7,4,5,80.0,3,6,9,2,3,1,0,2,22
