Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Feb 1",@ UTH,"W, 127-124",39,13,21,61.9,0,5,0.0,2,2,100.0,2,3,5,7,0,1,1,3,28
"Tue, Jan 30",@ GSW,"L, 107-119",38,10,18,55.6,2,4,50.0,4,4,100.0,6,4,10,2,2,2,0,2,26
"Mon, Jan 29",@ POR,"L, 104-130",20,3,9,33.3,0,3,0.0,3,4,75.0,1,3,4,1,0,0,0,0,9
"Mon, Jan 22",vs. SAS,"W, 123-133",35,5,11,45.5,0,5,0.0,4,4,100.0,0,2,2,6,0,0,0,3,14
"Sat, Jan 20",@ CHA,"W, 97-89",36,7,15,46.7,1,3,33.3,6,7,85.7,1,4,5,6,2,0,0,0,21
"Fri, Jan 19",@ ORL,"W, 124-109",35,3,11,27.3,1,3,33.3,5,5,100.0,2,4,6,3,0,3,1,3,12
"Tue, Jan 16",vs. DEN,"W, 121-126",38,8,10,80.0,2,4,50.0,6,6,100.0,0,5,5,4,0,1,2,2,24
"Mon, Jan 15",vs. HOU,"W, 115-124",31,3,7,42.9,2,3,66.7,2,2,100.0,0,3,3,2,1,0,0,2,10
"Fri, Jan 12",vs. SAC,"W, 93-112",36,14,25,56.0,3,7,42.9,6,6,100.0,3,4,7,3,3,3,0,0,37
"Wed, Jan 10",@ ATL,"L, 132-139",41,12,24,50.0,1,2,50.0,7,7,100.0,2,8,10,4,1,0,1,2,32
"Fri, Jan 5",vs. NYK,"L, 128-92",24,2,6,33.3,1,2,50.0,0,1,0.0,0,3,3,4,0,0,0,2,5
