Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ OKC,"L, 100-105",21,3,10,30.0,1,4,25.0,2,2,100.0,2,2,4,1,2,2,1,4,9
"Mon, Jan 29",vs. MIL,"W, 107-113",23,3,4,75.0,0,0,0.0,0,0,0.0,0,4,4,2,0,1,0,3,6
"Sat, Jan 27",vs. PHI,"W, 105-111",21,3,7,42.9,0,3,0.0,3,6,50.0,0,3,3,3,0,1,1,1,9
"Thu, Jan 25",@ NYK,"L, 84-122",23,3,8,37.5,0,4,0.0,1,2,50.0,1,3,4,3,2,0,2,2,7
"Tue, Jan 23",@ IND,"W, 114-109",19,2,4,50.0,1,2,50.0,2,2,100.0,0,2,2,0,2,1,2,1,7
"Sun, Jan 21",@ WAS,"W, 113-104",13,1,2,50.0,0,0,0.0,0,1,0.0,0,3,3,2,2,0,3,0,2
"Fri, Jan 19",@ BOS,"W, 102-100",21,4,11,36.4,1,6,16.7,0,0,0.0,0,2,2,0,0,0,2,2,9
"Tue, Jan 16",@ PHI,"L, 121-126",11,1,4,25.0,1,2,50.0,2,2,100.0,1,0,1,2,0,0,0,0,5
"Sun, Jan 14",vs. IND,"W, 109-117",14,0,3,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,1,0,3,0
"Fri, Jan 12",vs. NOR,"W, 113-125",15,3,7,42.9,2,4,50.0,0,0,0.0,1,2,3,0,0,1,1,1,8
"Wed, Jan 10",@ UTH,"L, 111-124",17,1,8,12.5,1,5,20.0,0,0,0.0,1,1,2,0,0,0,0,1,3
