Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ POR,"L, 116-119",40,9,23,39.1,3,13,23.1,4,4,100.0,2,4,6,7,4,1,0,2,25
"Mon, Jan 29",@ DEN,"L, 107-113",35,5,13,38.5,2,4,50.0,6,6,100.0,2,1,3,5,4,0,1,2,18
"Sat, Jan 27",vs. NOR,"W, 117-141",29,7,14,50.0,3,7,42.9,9,10,90.0,0,6,6,9,0,2,0,1,26
"Fri, Jan 26",vs. CLE,"L, 112-100",38,7,24,29.2,2,10,20.0,6,6,100.0,1,3,4,3,4,1,0,0,22
"Wed, Jan 24",vs. CLE,"W, 116-126",35,8,21,38.1,2,9,22.2,10,11,90.9,0,1,1,4,2,2,0,1,28
"Mon, Jan 22",@ DET,"W, 122-113",37,4,15,26.7,2,10,20.0,7,8,87.5,0,5,5,8,2,1,0,0,17
"Sat, Jan 20",@ DET,"W, 141-135",37,12,22,54.5,5,11,45.5,16,16,100.0,0,6,6,11,1,1,0,3,45
"Wed, Jan 17",@ CLE,"L, 95-135",25,7,20,35.0,1,5,20.0,2,3,66.7,1,1,2,5,1,2,0,1,17
"Sun, Jan 14",vs. SAC,"W, 142-143",41,9,23,39.1,5,13,38.5,6,6,100.0,0,4,4,8,4,0,0,0,29
"Sat, Jan 13",vs. GSW,"W, 118-129",38,9,19,47.4,2,5,40.0,7,7,100.0,0,6,6,7,1,2,0,1,27
"Thu, Jan 11",vs. BOS,"W, 102-135",27,6,12,50.0,3,8,37.5,6,6,100.0,0,4,4,4,0,0,0,1,21
