Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Jan 11",vs. POR,"W, 77-139",18,4,5,80.0,3,4,75.0,0,0,0.0,1,6,7,4,1,0,0,0,11
"Wed, Dec 27",vs. NYK,"W, 120-129",6,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0
"Tue, Dec 26",vs. MIN,"W, 106-129",2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Thu, Dec 21",vs. LAC,"W, 115-134",2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0
"Mon, Dec 18",vs. MEM,"W, 97-116",7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,1,0,0,0,0
"Mon, Dec 11",vs. UTH,"W, 120-134",13,2,6,33.3,0,1,0.0,0,0,0.0,0,2,2,0,1,0,0,2,4
"Wed, Dec 6",@ HOU,"L, 101-110",24,4,8,50.0,2,4,50.0,0,0,0.0,0,3,3,4,1,2,0,0,10
"Thu, Nov 30",vs. LAL,"W, 110-133",3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,0,0
"Sun, Nov 19",@ POR,"W, 134-91",24,3,7,42.9,1,3,33.3,0,0,0.0,2,3,5,2,3,0,0,1,7
"Tue, Nov 14",vs. SAS,"W, 87-123",9,2,4,50.0,1,3,33.3,0,0,0.0,0,2,2,2,1,1,0,0,5
"Mon, Oct 30",vs. DET,"W, 112-124",2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
