Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",vs. NOR,"L, 110-99",17,3,6,50.0,0,1,0.0,4,4,100.0,2,4,6,0,0,1,0,3,10
"Mon, Jan 29",vs. LAL,"W, 119-135",12,0,1,0.0,0,0,0.0,0,0,0.0,1,6,7,3,5,1,0,3,0
"Sat, Jan 27",@ BKN,"L, 104-106",15,2,3,66.7,1,2,50.0,0,0,0.0,1,3,4,2,2,3,2,3,5
"Fri, Jan 26",@ CHA,"W, 138-104",23,4,6,66.7,1,1,100.0,4,6,66.7,2,4,6,8,1,2,0,2,13
"Wed, Jan 24",vs. POR,"L, 137-131",14,3,5,60.0,0,0,0.0,0,0,0.0,1,2,3,2,0,0,1,3,6
"Sun, Jan 21",vs. BOS,"L, 116-107",32,5,10,50.0,0,2,0.0,5,6,83.3,3,11,14,5,2,1,0,3,15
"Sat, Jan 20",vs. UTH,"W, 126-127",18,2,6,33.3,0,1,0.0,2,2,100.0,4,4,8,2,0,2,2,3,6
"Wed, Jan 17",@ NYK,"L, 94-109",10,2,3,66.7,0,0,0.0,0,0,0.0,0,1,1,1,0,1,2,2,4
"Mon, Jan 15",@ PHI,"L, 115-124",19,7,8,87.5,0,1,0.0,0,1,0.0,2,1,3,0,1,1,0,2,14
"Sat, Jan 13",@ BOS,"L, 113-145",25,3,10,30.0,0,0,0.0,4,4,100.0,3,7,10,3,4,3,0,0,10
"Fri, Jan 12",@ DET,"W, 112-110",8,1,2,50.0,0,0,0.0,0,0,0.0,0,1,1,2,0,1,0,0,2
