Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Feb 1",vs. IND,"W, 105-109",38,8,26,30.8,4,16,25.0,0,0,0.0,0,2,2,3,1,2,0,1,20
"Tue, Jan 30",vs. UTH,"W, 103-118",39,11,22,50.0,9,15,60.0,2,2,100.0,2,3,5,4,0,4,1,3,33
"Mon, Jan 29",@ CHA,"W, 113-92",42,10,22,45.5,5,15,33.3,3,4,75.0,0,6,6,5,2,0,1,3,28
"Sat, Jan 27",vs. MIA,"W, 109-125",20,4,10,40.0,3,6,50.0,0,0,0.0,1,0,1,2,0,1,0,1,11
"Thu, Jan 25",vs. DEN,"W, 84-122",26,5,10,50.0,4,9,44.4,2,2,100.0,2,1,3,6,0,1,0,2,16
"Tue, Jan 23",@ BKN,"W, 108-103",25,4,10,40.0,3,8,37.5,0,0,0.0,1,4,5,0,3,1,0,0,11
"Sat, Jan 20",vs. TOR,"W, 100-126",20,7,12,58.3,2,7,28.6,1,3,33.3,1,2,3,1,0,1,0,1,17
"Thu, Jan 18",vs. WAS,"W, 109-113",38,6,15,40.0,5,12,41.7,2,2,100.0,0,3,3,3,3,0,1,4,19
"Wed, Jan 17",vs. HOU,"W, 94-109",19,2,7,28.6,1,4,25.0,0,0,0.0,0,2,2,5,2,0,0,1,5
"Mon, Jan 15",vs. ORL,"L, 98-94",24,5,12,41.7,2,8,25.0,3,6,50.0,2,4,6,4,0,0,1,2,15
"Sat, Jan 13",@ MEM,"W, 106-94",33,4,14,28.6,3,11,27.3,2,3,66.7,0,3,3,4,2,4,0,2,13
