Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ WAS,"W, 125-109",19,2,5,40.0,0,0,0.0,1,1,100.0,5,6,11,1,1,0,0,2,5
"Mon, Jan 29",@ CLE,"L, 108-118",22,1,1,100.0,0,0,0.0,3,4,75.0,1,4,5,0,1,0,1,2,5
"Sat, Jan 27",@ BOS,"W, 115-96",21,4,4,100.0,0,0,0.0,0,0,0.0,2,5,7,0,0,0,1,2,8
"Fri, Jan 26",@ TOR,"W, 127-107",25,6,12,50.0,0,0,0.0,0,0,0.0,4,8,12,3,1,0,0,1,12
"Tue, Jan 23",vs. LAL,"W, 116-127",19,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,2,1,0,0,0,0
"Sun, Jan 21",vs. BKN,"W, 114-125",15,1,3,33.3,0,0,0.0,5,6,83.3,1,7,8,1,0,0,0,2,7
"Tue, Jan 16",vs. OKC,"W, 117-128",28,5,5,100.0,0,0,0.0,4,7,57.1,2,3,5,2,0,0,3,2,14
"Sun, Jan 14",@ MIN,"L, 105-109",16,4,5,80.0,0,0,0.0,0,0,0.0,0,3,3,0,0,1,0,4,8
"Mon, Jan 8",vs. PHO,"W, 111-138",5,0,0,0.0,0,0,0.0,1,2,50.0,0,2,2,3,0,0,0,0,1
"Fri, Jan 5",@ NOR,"W, 111-95",7,2,2,100.0,0,0,0.0,4,5,80.0,1,1,2,0,0,0,0,1,8
"Mon, Nov 6",@ NYK,"L, 97-111",11,1,1,100.0,0,0,0.0,0,0,0.0,0,2,2,1,1,1,0,0,2
