Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Feb 1",vs. PHI,"L, 127-124",16,1,4,25.0,1,1,100.0,0,0,0.0,0,3,3,4,1,0,2,0,3
"Tue, Jan 30",@ NYK,"L, 103-118",17,3,5,60.0,0,0,0.0,0,0,0.0,2,1,3,6,3,1,0,2,6
"Mon, Jan 29",@ BKN,"L, 114-147",17,3,5,60.0,3,3,100.0,0,0,0.0,0,2,2,2,4,2,0,1,9
"Sat, Jan 27",@ CHA,"W, 134-122",17,3,4,75.0,1,1,100.0,0,0,0.0,2,2,4,6,1,1,1,1,7
"Thu, Jan 25",@ WAS,"W, 123-108",17,2,4,50.0,0,1,0.0,0,0,0.0,0,1,1,3,0,1,0,1,4
"Tue, Jan 23",@ NOR,"L, 124-153",17,4,7,57.1,2,4,50.0,0,0,0.0,2,1,3,4,1,0,0,3,10
"Sat, Jan 20",@ HOU,"L, 126-127",27,4,6,66.7,1,2,50.0,1,2,50.0,2,6,8,7,0,1,0,2,10
"Thu, Jan 18",vs. OKC,"L, 134-129",13,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,6,1,0,0,4,0
"Mon, Jan 15",vs. IND,"W, 105-132",21,2,3,66.7,0,0,0.0,0,0,0.0,1,1,2,6,1,2,1,3,4
"Sat, Jan 13",vs. LAL,"W, 125-132",17,3,4,75.0,1,2,50.0,0,0,0.0,0,0,0,3,2,1,0,2,7
"Fri, Jan 12",vs. TOR,"W, 113-145",17,3,4,75.0,0,1,0.0,0,0,0.0,2,3,5,5,2,1,2,3,6
