Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ BKN,"W, 136-120",32,6,10,60.0,5,9,55.6,0,0,0.0,0,2,2,4,0,1,0,1,17
"Mon, Jan 29",@ MIA,"W, 118-105",34,8,17,47.1,5,12,41.7,2,2,100.0,2,2,4,5,3,2,2,2,23
"Sun, Jan 28",@ ORL,"L, 98-113",22,4,5,80.0,1,2,50.0,0,0,0.0,0,1,1,1,2,0,0,1,9
"Fri, Jan 26",@ IND,"L, 131-133",30,5,9,55.6,2,6,33.3,2,3,66.7,0,2,2,2,2,1,0,0,14
"Sun, Jan 21",vs. IND,"W, 110-117",30,1,6,16.7,0,5,0.0,2,2,100.0,0,3,3,2,2,0,1,2,4
"Fri, Jan 19",@ NOR,"W, 123-109",26,2,9,22.2,1,8,12.5,0,0,0.0,0,2,2,0,0,2,0,2,5
"Tue, Jan 16",vs. SAC,"W, 117-119",24,5,10,50.0,3,7,42.9,0,0,0.0,0,3,3,2,2,2,0,0,13
"Sun, Jan 14",@ POR,"W, 127-116",24,1,4,25.0,1,3,33.3,0,0,0.0,0,2,2,4,0,1,0,0,3
"Thu, Jan 11",@ LAL,"W, 127-109",23,2,11,18.2,1,9,11.1,0,0,0.0,2,1,3,0,0,0,0,0,5
"Mon, Jan 8",@ LAC,"L, 111-138",25,3,8,37.5,2,7,28.6,4,4,100.0,0,1,1,2,1,0,0,1,12
"Wed, Jan 3",vs. LAC,"L, 131-122",28,5,11,45.5,3,6,50.0,3,4,75.0,1,4,5,1,1,1,0,1,16
