Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",vs. LAC,"L, 125-109",26,5,11,45.5,1,2,50.0,2,3,66.7,0,5,5,3,2,1,1,2,13
"Mon, Jan 29",@ SAS,"W, 118-113",25,3,6,50.0,0,0,0.0,3,5,60.0,2,6,8,5,3,1,1,3,9
"Sat, Jan 27",@ DET,"W, 118-104",24,4,8,50.0,1,1,100.0,1,2,50.0,1,4,5,2,0,0,1,3,10
"Thu, Jan 25",vs. UTH,"L, 123-108",27,5,9,55.6,1,1,100.0,2,2,100.0,0,6,6,5,3,1,1,1,13
"Wed, Jan 24",vs. MIN,"L, 118-107",38,7,12,58.3,4,5,80.0,6,6,100.0,0,6,6,6,2,0,0,3,24
"Sun, Jan 21",vs. DEN,"L, 113-104",18,1,5,20.0,0,1,0.0,2,4,50.0,0,8,8,3,2,0,1,1,4
"Sat, Jan 20",vs. SAS,"L, 131-127",32,7,11,63.6,1,3,33.3,1,1,100.0,0,7,7,4,1,1,0,2,16
"Thu, Jan 18",@ NYK,"L, 109-113",26,5,13,38.5,0,3,0.0,5,5,100.0,2,6,8,1,2,0,0,6,15
"Mon, Jan 15",vs. DET,"L, 129-117",28,4,8,50.0,1,2,50.0,3,4,75.0,0,2,2,4,3,0,2,1,12
"Sat, Jan 13",@ ATL,"W, 127-99",37,7,12,58.3,1,2,50.0,4,5,80.0,1,13,14,9,3,1,1,5,19
"Wed, Jan 10",@ IND,"L, 104-112",25,4,10,40.0,1,3,33.3,6,7,85.7,0,5,5,1,1,1,0,5,15
