Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ POR,"L, 116-119",36,7,14,50.0,4,10,40.0,1,1,100.0,0,4,4,3,0,1,2,1,19
"Mon, Jan 29",@ DEN,"L, 107-113",34,7,13,53.8,5,9,55.6,0,0,0.0,1,1,2,2,1,0,2,4,19
"Sat, Jan 27",vs. NOR,"W, 117-141",35,8,11,72.7,6,9,66.7,2,2,100.0,0,3,3,0,2,1,0,2,24
"Fri, Jan 26",vs. CLE,"L, 112-100",35,4,14,28.6,0,4,0.0,3,3,100.0,5,7,12,0,2,1,2,3,11
"Wed, Jan 24",vs. CLE,"W, 116-126",35,3,7,42.9,0,1,0.0,2,2,100.0,5,4,9,3,1,1,1,1,8
"Mon, Jan 22",@ DET,"W, 122-113",35,6,9,66.7,1,2,50.0,2,2,100.0,5,6,11,3,3,0,4,4,15
"Sat, Jan 20",@ DET,"W, 141-135",37,7,13,53.8,1,4,25.0,4,5,80.0,2,8,10,4,0,1,3,1,19
"Wed, Jan 17",@ CLE,"L, 95-135",25,5,7,71.4,1,3,33.3,0,0,0.0,0,4,4,1,2,1,3,2,11
"Sun, Jan 14",vs. SAC,"W, 142-143",40,7,15,46.7,3,6,50.0,0,0,0.0,1,8,9,3,0,0,3,2,17
"Sat, Jan 13",vs. GSW,"W, 118-129",34,5,9,55.6,1,5,20.0,0,0,0.0,2,6,8,6,1,0,2,1,11
"Thu, Jan 11",vs. BOS,"W, 102-135",28,6,8,75.0,2,4,50.0,1,2,50.0,1,4,5,3,1,0,2,3,15
