Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Tue, Jan 30",vs. PHI,"W, 107-119",12,3,5,60.0,0,0,0.0,0,0,0.0,2,2,4,0,0,0,0,0,6
"Sat, Jan 27",vs. LAL,"L, 145-144",6,2,2,100.0,0,0,0.0,0,1,0.0,0,1,1,0,0,1,0,1,4
"Wed, Jan 24",vs. ATL,"W, 112-134",15,2,4,50.0,0,0,0.0,0,4,0.0,2,4,6,1,0,0,2,2,4
"Mon, Jan 15",@ MEM,"L, 107-116",10,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,1,2,0
"Sat, Jan 13",@ MIL,"L, 118-129",18,6,8,75.0,0,0,0.0,0,2,0.0,0,2,2,1,0,1,1,0,12
"Fri, Jan 12",@ CHI,"W, 140-131",17,4,5,80.0,0,0,0.0,5,7,71.4,3,4,7,2,1,1,1,2,13
"Wed, Jan 10",vs. NOR,"L, 141-105",22,9,11,81.8,0,0,0.0,1,1,100.0,3,2,5,1,1,1,1,1,19
"Sun, Jan 7",vs. TOR,"L, 133-118",27,8,9,88.9,0,0,0.0,0,0,0.0,3,8,11,2,0,0,3,0,16
"Fri, Jan 5",vs. DET,"W, 109-113",23,5,5,100.0,0,0,0.0,1,1,100.0,2,7,9,0,2,0,1,2,11
"Thu, Jan 4",vs. DEN,"L, 130-127",21,2,4,50.0,0,0,0.0,0,0,0.0,2,0,2,2,2,0,0,4,4
"Tue, Jan 2",vs. ORL,"W, 115-121",24,3,4,75.0,0,0,0.0,4,6,66.7,2,2,4,2,3,1,2,1,10
