Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ WAS,"W, 125-109",21,4,11,36.4,0,1,0.0,1,2,50.0,2,1,3,7,0,0,0,0,9
"Mon, Jan 29",@ CLE,"L, 108-118",22,5,8,62.5,0,2,0.0,3,4,75.0,0,4,4,3,4,0,0,1,13
"Sat, Jan 27",@ BOS,"W, 115-96",15,2,9,22.2,0,2,0.0,0,0,0.0,1,3,4,5,1,0,0,0,4
"Fri, Jan 26",@ TOR,"W, 127-107",26,7,14,50.0,0,2,0.0,6,6,100.0,3,2,5,3,0,2,2,3,20
"Tue, Jan 23",vs. LAL,"W, 116-127",18,6,11,54.5,3,3,100.0,1,1,100.0,0,6,6,3,3,2,0,1,16
"Sun, Jan 21",vs. BKN,"W, 114-125",31,10,16,62.5,1,2,50.0,2,4,50.0,3,6,9,6,2,1,1,3,23
"Tue, Jan 16",vs. OKC,"W, 117-128",22,4,8,50.0,0,3,0.0,3,4,75.0,1,1,2,4,2,1,0,0,11
"Sun, Jan 14",@ MIN,"L, 105-109",29,3,8,37.5,2,2,100.0,4,5,80.0,3,5,8,13,3,2,0,4,12
"Fri, Jan 12",@ MEM,"W, 128-119",16,5,11,45.5,1,3,33.3,1,3,33.3,1,1,2,2,1,0,0,1,12
"Wed, Jan 10",vs. TOR,"W, 120-126",14,3,9,33.3,0,1,0.0,0,0,0.0,0,0,0,3,0,0,0,0,6
"Mon, Jan 8",vs. PHO,"W, 111-138",15,3,6,50.0,0,1,0.0,3,3,100.0,2,0,2,7,1,2,0,2,9
