Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",vs. MIL,"W, 116-119",16,3,4,75.0,1,2,50.0,1,1,100.0,1,4,5,2,1,1,0,3,8
"Mon, Jan 29",vs. PHI,"W, 104-130",31,3,6,50.0,1,1,100.0,1,2,50.0,2,10,12,0,1,1,0,1,8
"Sun, Jan 28",vs. CHI,"L, 104-96",24,3,10,30.0,0,3,0.0,1,1,100.0,1,5,6,0,3,0,1,4,7
"Fri, Jan 26",@ SAS,"L, 100-116",37,1,5,20.0,0,2,0.0,1,4,25.0,2,7,9,2,0,2,1,2,3
"Wed, Jan 24",@ HOU,"W, 137-131",24,2,4,50.0,1,2,50.0,4,4,100.0,1,6,7,1,2,0,0,4,9
"Tue, Jan 23",@ OKC,"L, 109-111",34,6,14,42.9,2,7,28.6,0,0,0.0,6,7,13,0,1,0,1,0,14
"Sun, Jan 21",@ LAL,"L, 110-134",22,5,8,62.5,1,2,50.0,1,2,50.0,3,4,7,0,0,0,0,0,12
"Fri, Jan 19",vs. IND,"W, 115-118",41,4,11,36.4,0,2,0.0,5,6,83.3,2,10,12,3,0,0,1,3,13
"Wed, Jan 17",vs. BKN,"W, 103-105",30,1,4,25.0,1,1,100.0,1,2,50.0,0,6,6,0,0,1,0,2,4
"Sun, Jan 14",vs. PHO,"L, 127-116",29,4,6,66.7,2,3,66.7,1,2,50.0,2,6,8,1,1,0,0,2,11
"Fri, Jan 12",@ MIN,"L, 93-116",32,6,11,54.5,1,2,50.0,4,4,100.0,2,11,13,3,4,1,0,4,17
