Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Mon, Jan 29",vs. MIN,"L, 107-101",33,8,17,47.1,4,7,57.1,0,2,0.0,0,2,2,3,2,0,0,3,20
"Sun, Jan 28",@ DET,"L, 104-120",28,8,16,50.0,2,3,66.7,2,4,50.0,0,1,1,3,0,0,0,2,20
"Fri, Jan 26",@ NOR,"W, 107-83",31,7,14,50.0,1,4,25.0,0,0,0.0,0,4,4,7,1,0,0,3,15
"Wed, Jan 24",@ SAS,"W, 140-114",29,6,12,50.0,1,5,20.0,0,0,0.0,0,5,5,7,0,2,0,3,13
"Tue, Jan 23",vs. POR,"W, 109-111",32,9,20,45.0,1,3,33.3,0,0,0.0,0,4,4,2,0,2,2,1,19
"Sat, Jan 20",@ MIN,"W, 102-97",36,6,18,33.3,0,2,0.0,8,10,80.0,3,2,5,3,0,3,0,4,20
"Thu, Jan 18",@ UTH,"W, 134-129",37,11,14,78.6,4,5,80.0,1,2,50.0,0,3,3,8,2,2,2,6,27
"Tue, Jan 16",@ LAC,"L, 117-128",33,10,14,71.4,2,3,66.7,3,3,100.0,0,3,3,7,4,0,0,5,25
"Mon, Jan 15",@ LAL,"L, 105-112",35,10,18,55.6,2,4,50.0,3,4,75.0,2,1,3,6,1,3,0,1,25
"Sat, Jan 13",vs. ORL,"W, 100-112",33,7,16,43.8,1,3,33.3,1,1,100.0,2,4,6,2,2,0,0,1,16
"Thu, Jan 11",vs. POR,"W, 77-139",19,9,10,90.0,1,1,100.0,2,3,66.7,3,4,7,4,1,0,2,0,21
