Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",vs. LAC,"L, 125-109",37,8,16,50.0,1,4,25.0,2,3,66.7,2,2,4,2,1,1,2,2,19
"Mon, Jan 29",@ SAS,"W, 118-113",31,5,6,83.3,2,2,100.0,1,1,100.0,1,0,1,1,1,2,1,2,13
"Sat, Jan 27",@ DET,"W, 118-104",31,2,7,28.6,1,3,33.3,3,3,100.0,0,7,7,2,1,1,1,3,8
"Thu, Jan 25",vs. UTH,"L, 123-108",29,0,5,0.0,0,2,0.0,2,2,100.0,0,1,1,2,2,3,0,1,2
"Wed, Jan 24",vs. MIN,"L, 118-107",20,2,7,28.6,0,3,0.0,0,0,0.0,0,0,0,1,3,0,0,1,4
"Sun, Jan 21",vs. DEN,"L, 113-104",31,4,9,44.4,1,3,33.3,0,0,0.0,1,2,3,1,2,1,4,2,9
"Sat, Jan 20",vs. SAS,"L, 131-127",23,6,9,66.7,2,2,100.0,0,2,0.0,2,2,4,1,1,0,1,1,14
"Thu, Jan 18",@ NYK,"L, 109-113",17,1,4,25.0,1,3,33.3,2,2,100.0,0,3,3,2,0,0,0,3,5
"Mon, Jan 15",vs. DET,"L, 129-117",27,1,4,25.0,0,1,0.0,0,0,0.0,1,3,4,2,0,0,0,2,2
"Sat, Jan 13",@ ATL,"W, 127-99",28,3,8,37.5,1,2,50.0,5,6,83.3,0,6,6,3,1,2,1,4,12
"Wed, Jan 10",@ IND,"L, 104-112",22,1,5,20.0,0,1,0.0,3,4,75.0,1,5,6,1,0,0,1,4,5
