Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ OKC,"L, 100-105",30,5,12,41.7,2,3,66.7,4,4,100.0,0,4,4,3,1,0,1,2,16
"Mon, Jan 29",vs. MIL,"W, 107-113",20,3,7,42.9,1,2,50.0,2,2,100.0,1,1,2,5,0,0,0,4,9
"Sat, Jan 27",vs. PHI,"W, 105-111",18,1,6,16.7,1,4,25.0,0,0,0.0,0,3,3,0,0,0,0,0,3
"Thu, Jan 25",@ NYK,"L, 84-122",24,1,7,14.3,0,1,0.0,0,0,0.0,1,0,1,3,0,0,0,2,2
"Tue, Jan 23",@ IND,"W, 114-109",24,6,11,54.5,1,4,25.0,0,0,0.0,0,2,2,2,2,2,1,3,13
"Sun, Jan 21",@ WAS,"W, 113-104",21,1,4,25.0,1,2,50.0,0,0,0.0,0,1,1,3,0,0,0,1,3
"Fri, Jan 19",@ BOS,"W, 102-100",21,2,4,50.0,0,2,0.0,0,0,0.0,1,1,2,2,2,0,0,0,4
"Tue, Jan 16",@ PHI,"L, 121-126",20,3,6,50.0,2,3,66.7,2,2,100.0,0,2,2,2,1,1,0,0,10
"Sun, Jan 14",vs. IND,"W, 109-117",23,3,3,100.0,0,0,0.0,3,4,75.0,0,0,0,4,3,1,0,1,9
"Fri, Jan 12",vs. NOR,"W, 113-125",24,5,10,50.0,2,5,40.0,0,0,0.0,0,2,2,0,3,1,0,1,12
"Wed, Jan 10",@ UTH,"L, 111-124",20,2,7,28.6,1,4,25.0,0,0,0.0,0,0,0,2,0,0,0,2,5
