Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ BKN,"W, 136-120",36,9,17,52.9,4,6,66.7,0,0,0.0,0,3,3,8,2,2,1,5,22
"Mon, Jan 29",@ MIA,"W, 118-105",41,9,23,39.1,2,10,20.0,2,3,66.7,0,8,8,7,0,1,1,2,22
"Sun, Jan 28",@ ORL,"L, 98-113",36,17,26,65.4,1,2,50.0,9,11,81.8,1,3,4,3,4,1,2,3,44
"Fri, Jan 26",@ IND,"L, 131-133",38,22,37,59.5,6,12,50.0,12,13,92.3,0,5,5,4,4,1,2,2,62
"Wed, Jan 24",@ DAL,"W, 132-109",35,17,23,73.9,6,10,60.0,6,8,75.0,1,6,7,3,2,2,0,0,46
"Mon, Jan 22",vs. CHI,"W, 113-115",41,6,11,54.5,2,6,33.3,2,3,66.7,0,4,4,5,2,1,0,2,16
"Sun, Jan 21",vs. IND,"W, 110-117",36,9,24,37.5,1,7,14.3,7,9,77.8,1,5,6,8,2,2,0,2,26
"Fri, Jan 19",@ NOR,"W, 123-109",37,18,30,60.0,6,11,54.5,10,10,100.0,1,3,4,5,1,0,0,0,52
"Tue, Jan 16",vs. SAC,"W, 117-119",38,5,14,35.7,1,3,33.3,5,6,83.3,0,4,4,11,2,0,0,4,16
"Sun, Jan 14",@ POR,"W, 127-116",39,14,22,63.6,1,6,16.7,5,5,100.0,0,6,6,7,0,0,0,2,34
"Thu, Jan 11",@ LAL,"W, 127-109",34,11,22,50.0,2,6,33.3,7,7,100.0,0,5,5,5,3,3,0,2,31
