Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Feb 1",vs. PHI,"L, 127-124",17,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,2,0
"Tue, Jan 30",@ NYK,"L, 103-118",13,1,1,100.0,1,1,100.0,0,0,0.0,0,1,1,0,0,1,0,0,3
"Mon, Jan 29",@ BKN,"L, 114-147",21,2,5,40.0,0,2,0.0,0,0,0.0,0,3,3,2,0,0,2,0,4
"Sat, Jan 27",@ CHA,"W, 134-122",16,2,5,40.0,1,3,33.3,0,0,0.0,1,1,2,2,0,0,0,0,5
"Thu, Jan 25",@ WAS,"W, 123-108",20,0,3,0.0,0,1,0.0,0,0,0.0,0,4,4,0,1,0,1,1,0
"Tue, Jan 23",@ NOR,"L, 124-153",23,2,4,50.0,1,1,100.0,0,0,0.0,1,1,2,0,0,0,0,0,5
"Sat, Jan 20",@ HOU,"L, 126-127",13,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,3,0,0
"Thu, Jan 18",vs. OKC,"L, 134-129",14,1,1,100.0,0,0,0.0,2,3,66.7,0,1,1,1,2,2,0,1,4
"Mon, Jan 15",vs. IND,"W, 105-132",24,1,4,25.0,0,1,0.0,2,2,100.0,0,4,4,0,1,0,1,2,4
"Sat, Jan 13",vs. LAL,"W, 125-132",18,1,5,20.0,0,2,0.0,0,0,0.0,1,3,4,0,0,0,1,0,2
"Fri, Jan 12",vs. TOR,"W, 113-145",22,3,8,37.5,2,7,28.6,0,0,0.0,1,4,5,1,0,0,2,1,8
