Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ HOU,"W, 110-99",31,3,4,75.0,1,1,100.0,3,4,75.0,0,7,7,2,0,0,1,2,10
"Mon, Jan 29",@ BOS,"L, 112-118",19,2,3,66.7,0,1,0.0,0,0,0.0,0,4,4,3,0,1,0,0,4
"Sat, Jan 27",@ MIL,"L, 117-141",15,3,6,50.0,0,0,0.0,2,6,33.3,1,0,1,1,1,1,0,2,8
"Fri, Jan 26",vs. OKC,"L, 107-83",13,0,4,0.0,0,3,0.0,0,0,0.0,0,1,1,0,1,1,0,1,0
"Tue, Jan 23",vs. UTH,"W, 124-153",17,1,3,33.3,1,1,100.0,0,0,0.0,1,1,2,4,1,1,0,3,3
"Fri, Jan 19",vs. PHO,"L, 123-109",13,1,4,25.0,1,2,50.0,2,2,100.0,0,0,0,1,1,0,0,0,5
"Wed, Jan 17",vs. CHA,"W, 112-132",17,3,5,60.0,0,1,0.0,2,2,100.0,1,1,2,1,0,1,0,0,8
"Mon, Jan 15",@ DAL,"L, 120-125",9,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,1,0,5,0
"Sat, Jan 13",@ DAL,"W, 118-108",31,5,12,41.7,2,4,50.0,1,2,50.0,1,5,6,1,2,0,0,3,13
"Fri, Jan 12",@ DEN,"L, 113-125",12,2,5,40.0,0,2,0.0,2,2,100.0,1,1,2,0,0,0,0,0,6
"Wed, Jan 10",@ GSW,"W, 141-105",13,5,6,83.3,0,0,0.0,2,2,100.0,0,3,3,2,1,1,0,1,12
