Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Feb 1",@ NYK,"L, 105-109",22,4,10,40.0,2,2,100.0,2,2,100.0,2,1,3,2,1,1,2,0,12
"Tue, Jan 30",@ BOS,"L, 124-129",22,5,11,45.5,1,4,25.0,0,0,0.0,3,5,8,2,2,0,0,1,11
"Sun, Jan 28",vs. MEM,"W, 110-116",17,1,5,20.0,0,2,0.0,1,1,100.0,0,0,0,2,2,1,0,2,3
"Fri, Jan 26",vs. PHO,"W, 131-133",33,10,15,66.7,0,2,0.0,3,5,60.0,6,5,11,3,1,1,1,2,23
"Thu, Jan 25",vs. PHI,"W, 122-134",19,6,11,54.5,1,4,25.0,0,0,0.0,2,3,5,0,3,0,1,2,13
"Tue, Jan 23",vs. DEN,"L, 114-109",17,2,4,50.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,4
"Sun, Jan 21",@ PHO,"L, 110-117",26,6,12,50.0,0,2,0.0,1,2,50.0,2,4,6,1,0,0,0,1,13
"Fri, Jan 19",@ POR,"L, 115-118",11,0,3,0.0,0,3,0.0,0,0,0.0,0,0,0,2,2,0,0,2,0
"Thu, Jan 18",@ SAC,"W, 126-121",24,4,6,66.7,2,4,50.0,0,0,0.0,0,3,3,4,0,0,1,1,10
"Mon, Jan 15",@ UTH,"L, 105-132",13,1,3,33.3,0,0,0.0,0,0,0.0,1,2,3,2,0,1,0,1,2
"Sun, Jan 14",@ DEN,"L, 109-117",25,4,5,80.0,3,3,100.0,0,0,0.0,0,3,3,1,0,1,0,2,11
