Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Sat, Jan 27",vs. HOU,"W, 104-106",31,7,12,58.3,4,8,50.0,1,4,25.0,0,7,7,3,3,2,2,2,19
"Thu, Jan 25",vs. MIN,"L, 96-94",36,3,6,50.0,2,5,40.0,0,0,0.0,0,2,2,2,0,0,0,2,8
"Tue, Jan 23",vs. NYK,"L, 108-103",37,2,10,20.0,1,7,14.3,0,0,0.0,2,0,2,7,2,1,1,3,5
"Sun, Jan 21",@ LAC,"L, 114-125",27,0,5,0.0,0,3,0.0,0,0,0.0,0,9,9,0,1,0,1,2,0
"Fri, Jan 19",@ LAL,"W, 130-112",28,1,8,12.5,0,5,0.0,1,2,50.0,1,3,4,1,0,1,2,4,3
"Wed, Jan 17",@ POR,"L, 103-105",32,2,5,40.0,1,4,25.0,2,2,100.0,1,4,5,1,1,2,0,1,7
"Mon, Jan 15",vs. MIA,"L, 96-95",28,1,6,16.7,1,5,20.0,2,2,100.0,2,5,7,2,0,0,2,0,5
"Thu, Jan 11",@ CLE,"L, 102-111",14,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,1,3,0
"Sun, Jan 7",vs. POR,"L, 134-127",36,3,8,37.5,3,7,42.9,0,0,0.0,2,3,5,2,1,1,0,3,9
"Fri, Jan 5",vs. OKC,"W, 115-124",22,3,6,50.0,3,5,60.0,0,0,0.0,1,2,3,2,0,1,1,4,9
"Wed, Jan 3",@ HOU,"L, 101-112",20,4,16,25.0,1,11,9.1,0,0,0.0,1,1,2,2,2,0,1,2,9
