Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Tue, Jan 30",@ CHI,"W, 118-107",7,2,2,100.0,1,1,100.0,0,0,0.0,0,2,2,0,1,0,0,1,5
"Sun, Jan 28",@ ATL,"L, 125-126",13,1,2,50.0,0,1,0.0,3,3,100.0,1,3,4,0,1,0,0,2,5
"Fri, Jan 26",vs. LAC,"L, 127-107",17,4,8,50.0,0,3,0.0,1,2,50.0,3,2,5,0,0,0,0,1,9
"Mon, Jan 22",vs. MEM,"L, 108-100",12,1,3,33.3,1,2,50.0,2,2,100.0,2,3,5,1,0,0,0,1,5
"Sat, Jan 20",@ NYK,"L, 100-126",12,2,5,40.0,0,1,0.0,1,2,50.0,2,0,2,1,0,0,0,2,5
"Thu, Jan 18",vs. CHI,"L, 116-110",18,2,4,50.0,1,3,33.3,1,2,50.0,2,7,9,2,2,0,0,1,6
"Wed, Jan 17",vs. MIA,"W, 97-121",18,1,3,33.3,0,1,0.0,0,0,0.0,2,5,7,0,0,0,1,0,2
"Mon, Jan 15",vs. BOS,"L, 105-96",14,1,6,16.7,0,4,0.0,2,2,100.0,1,1,2,0,0,0,0,1,4
"Fri, Jan 12",@ UTH,"L, 113-145",12,2,4,50.0,1,3,33.3,2,2,100.0,0,0,0,0,1,0,0,1,7
"Wed, Jan 10",@ LAC,"L, 120-126",11,1,3,33.3,0,1,0.0,1,1,100.0,0,1,1,0,0,0,0,0,3
"Tue, Jan 9",@ LAL,"L, 131-132",14,1,3,33.3,0,2,0.0,0,0,0.0,0,7,7,1,3,2,0,1,2
