Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ BKN,"W, 136-120",26,4,6,66.7,1,3,33.3,2,3,66.7,1,6,7,1,0,1,0,1,11
"Mon, Jan 29",@ MIA,"W, 118-105",18,4,5,80.0,2,2,100.0,1,3,33.3,3,4,7,0,0,1,1,1,11
"Sun, Jan 28",@ ORL,"L, 98-113",6,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0
"Fri, Jan 26",@ IND,"L, 131-133",13,0,1,0.0,0,0,0.0,0,0,0.0,2,1,3,1,0,1,0,1,0
"Wed, Jan 24",@ DAL,"W, 132-109",24,2,7,28.6,1,3,33.3,1,1,100.0,1,3,4,3,2,2,1,2,6
"Mon, Jan 22",vs. CHI,"W, 113-115",14,1,3,33.3,0,2,0.0,2,4,50.0,1,2,3,0,0,1,0,1,4
"Sun, Jan 21",vs. IND,"W, 110-117",15,0,1,0.0,0,1,0.0,0,0,0.0,1,1,2,2,0,1,0,0,0
"Fri, Jan 19",@ NOR,"W, 123-109",6,1,1,100.0,1,1,100.0,0,2,0.0,1,2,3,2,0,0,0,0,3
"Tue, Jan 16",vs. SAC,"W, 117-119",16,1,3,33.3,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,1,2
"Sun, Jan 14",@ POR,"W, 127-116",7,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0
"Thu, Jan 11",@ LAL,"W, 127-109",12,2,4,50.0,0,2,0.0,1,2,50.0,0,0,0,0,0,1,0,1,5
