Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ HOU,"W, 110-99",36,9,19,47.4,0,3,0.0,6,7,85.7,4,6,10,4,6,0,2,4,24
"Mon, Jan 29",@ BOS,"L, 112-118",36,12,24,50.0,2,8,25.0,2,3,66.7,1,6,7,6,2,1,1,2,28
"Sat, Jan 27",@ MIL,"L, 117-141",28,9,18,50.0,2,2,100.0,6,8,75.0,0,6,6,1,1,0,0,0,26
"Fri, Jan 26",vs. OKC,"L, 107-83",34,5,9,55.6,0,0,0.0,2,5,40.0,0,4,4,9,5,0,2,3,12
"Tue, Jan 23",vs. UTH,"W, 124-153",31,8,18,44.4,0,2,0.0,2,2,100.0,1,4,5,6,1,0,0,1,18
"Fri, Jan 19",vs. PHO,"L, 123-109",33,5,11,45.5,1,5,20.0,6,9,66.7,0,7,7,11,2,0,0,2,17
"Wed, Jan 17",vs. CHA,"W, 112-132",34,8,19,42.1,7,11,63.6,5,5,100.0,1,9,10,10,2,3,0,3,28
"Mon, Jan 15",@ DAL,"L, 120-125",32,3,14,21.4,0,4,0.0,6,8,75.0,0,5,5,5,1,1,0,3,12
"Fri, Jan 12",@ DEN,"L, 113-125",34,4,11,36.4,0,1,0.0,1,2,50.0,0,4,4,6,2,0,0,2,9
"Wed, Jan 10",@ GSW,"W, 141-105",23,5,12,41.7,1,3,33.3,2,2,100.0,1,4,5,1,2,1,0,4,13
"Sun, Jan 7",@ SAC,"W, 133-100",30,6,12,50.0,1,3,33.3,2,2,100.0,0,4,4,8,1,1,1,0,15
