Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ HOU,"W, 110-99",36,7,15,46.7,3,7,42.9,2,2,100.0,0,5,5,3,3,1,2,1,19
"Mon, Jan 29",@ BOS,"L, 112-118",37,7,14,50.0,1,5,20.0,1,1,100.0,0,2,2,2,4,0,1,3,16
"Sat, Jan 27",@ MIL,"L, 117-141",23,2,7,28.6,1,4,25.0,2,2,100.0,0,1,1,4,2,0,1,2,7
"Fri, Jan 26",vs. OKC,"L, 107-83",35,4,15,26.7,2,7,28.6,2,2,100.0,1,5,6,3,4,2,0,4,12
"Tue, Jan 23",vs. UTH,"W, 124-153",29,11,17,64.7,9,13,69.2,2,3,66.7,1,4,5,2,2,1,1,3,33
"Fri, Jan 19",vs. PHO,"L, 123-109",31,5,13,38.5,1,7,14.3,2,3,66.7,0,4,4,4,1,0,2,1,13
"Wed, Jan 17",vs. CHA,"W, 112-132",29,8,15,53.3,4,9,44.4,2,2,100.0,2,3,5,6,1,0,2,2,22
"Mon, Jan 15",@ DAL,"L, 120-125",29,9,17,52.9,3,7,42.9,2,2,100.0,0,6,6,4,0,1,0,5,23
"Fri, Jan 12",@ DEN,"L, 113-125",30,4,10,40.0,3,8,37.5,1,2,50.0,0,5,5,7,2,1,0,2,12
"Wed, Jan 10",@ GSW,"W, 141-105",26,5,13,38.5,2,7,28.6,2,2,100.0,0,3,3,8,0,2,1,0,14
"Sun, Jan 7",@ SAC,"W, 133-100",27,11,16,68.8,7,10,70.0,1,2,50.0,1,6,7,4,3,0,2,0,30
