Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Feb 1",vs. LAL,"L, 114-105",33,4,11,36.4,1,5,20.0,0,0,0.0,1,3,4,6,2,0,2,3,9
"Tue, Jan 30",vs. IND,"W, 124-129",35,8,16,50.0,4,7,57.1,4,4,100.0,0,2,2,5,0,1,1,2,24
"Mon, Jan 29",vs. NOR,"W, 112-118",35,6,14,42.9,4,10,40.0,1,2,50.0,0,1,1,4,1,1,1,2,17
"Sat, Jan 27",vs. LAC,"L, 115-96",24,0,8,0.0,0,4,0.0,2,2,100.0,0,2,2,2,1,0,3,2,2
"Thu, Jan 25",@ MIA,"W, 143-110",29,6,12,50.0,3,9,33.3,0,0,0.0,2,4,6,6,1,0,2,0,15
"Mon, Jan 22",@ DAL,"W, 119-110",34,2,12,16.7,1,7,14.3,1,2,50.0,0,4,4,1,1,2,1,3,6
"Sun, Jan 21",@ HOU,"W, 116-107",36,9,19,47.4,3,8,37.5,0,0,0.0,2,9,11,3,3,0,2,2,21
"Fri, Jan 19",vs. DEN,"L, 102-100",36,9,18,50.0,5,12,41.7,1,1,100.0,1,2,3,5,1,2,1,3,24
"Mon, Jan 15",@ TOR,"W, 105-96",37,7,18,38.9,5,11,45.5,3,3,100.0,0,2,2,1,3,0,0,1,22
"Sat, Jan 13",vs. HOU,"W, 113-145",25,5,9,55.6,3,5,60.0,0,0,0.0,1,2,3,5,0,2,0,1,13
"Thu, Jan 11",@ MIL,"L, 102-135",18,1,4,25.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2
