Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Feb 1",vs. IND,"W, 105-109",7,0,3,0.0,0,2,0.0,2,2,100.0,0,1,1,1,0,0,0,0,2
"Tue, Jan 30",vs. UTH,"W, 103-118",0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Mon, Jan 29",@ CHA,"W, 113-92",2,0,0,0.0,0,0,0.0,2,2,100.0,0,1,1,0,0,0,0,0,2
"Sat, Jan 27",vs. MIA,"W, 109-125",1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Thu, Jan 25",vs. DEN,"W, 84-122",4,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2
"Sat, Jan 20",vs. TOR,"W, 100-126",3,1,1,100.0,1,1,100.0,0,0,0.0,0,1,1,1,1,0,0,0,3
"Wed, Jan 17",vs. HOU,"W, 94-109",1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Mon, Jan 15",vs. ORL,"L, 98-94",12,0,4,0.0,0,4,0.0,2,4,50.0,0,0,0,0,0,0,0,0,2
"Sat, Jan 13",@ MEM,"W, 106-94",10,4,5,80.0,1,2,50.0,0,0,0.0,0,1,1,3,1,1,0,3,9
"Tue, Jan 9",vs. POR,"W, 84-112",4,0,1,0.0,0,1,0.0,2,2,100.0,0,0,0,0,0,0,0,0,2
"Sat, Jan 6",@ WAS,"W, 121-105",1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
