Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Feb 1",vs. LAL,"L, 114-105",21,3,6,50.0,2,5,40.0,0,0,0.0,0,0,0,1,1,0,1,1,8
"Tue, Jan 30",vs. IND,"W, 124-129",17,1,4,25.0,1,3,33.3,0,0,0.0,1,3,4,3,0,0,0,2,3
"Mon, Jan 29",vs. NOR,"W, 112-118",14,2,5,40.0,1,4,25.0,0,0,0.0,0,0,0,0,1,1,0,3,5
"Sat, Jan 27",vs. LAC,"L, 115-96",21,4,8,50.0,3,7,42.9,1,1,100.0,0,4,4,2,0,0,0,1,12
"Thu, Jan 25",@ MIA,"W, 143-110",23,4,7,57.1,1,2,50.0,2,2,100.0,0,3,3,3,0,0,0,0,11
"Mon, Jan 22",@ DAL,"W, 119-110",25,2,7,28.6,1,4,25.0,0,0,0.0,1,6,7,6,1,1,1,1,5
"Sun, Jan 21",@ HOU,"W, 116-107",30,3,6,50.0,3,5,60.0,0,0,0.0,1,1,2,4,0,2,0,1,9
"Fri, Jan 19",vs. DEN,"L, 102-100",12,1,2,50.0,1,1,100.0,0,0,0.0,1,1,2,1,0,0,0,1,3
"Wed, Jan 17",vs. SAS,"W, 98-117",27,4,10,40.0,2,4,50.0,2,2,100.0,1,2,3,4,0,1,0,2,12
"Mon, Jan 15",@ TOR,"W, 105-96",24,1,7,14.3,1,6,16.7,0,0,0.0,0,3,3,2,0,0,0,2,3
"Sat, Jan 13",vs. HOU,"W, 113-145",23,7,10,70.0,3,6,50.0,2,2,100.0,2,2,4,3,2,0,0,1,19
