Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Feb 1",vs. PHI,"L, 127-124",27,3,9,33.3,1,6,16.7,0,0,0.0,2,2,4,2,0,0,0,2,7
"Tue, Jan 30",@ NYK,"L, 103-118",29,5,10,50.0,4,8,50.0,0,0,0.0,2,3,5,1,1,0,1,1,14
"Mon, Jan 29",@ BKN,"L, 114-147",22,2,9,22.2,1,4,25.0,0,0,0.0,0,4,4,0,0,0,1,2,5
"Sat, Jan 27",@ CHA,"W, 134-122",27,2,6,33.3,1,4,25.0,0,0,0.0,1,2,3,3,0,1,0,1,5
"Thu, Jan 25",@ WAS,"W, 123-108",21,4,7,57.1,2,3,66.7,0,0,0.0,2,5,7,2,0,0,0,1,10
"Tue, Jan 23",@ NOR,"L, 124-153",25,6,9,66.7,5,8,62.5,1,1,100.0,0,4,4,2,1,2,0,1,18
"Sat, Jan 20",@ HOU,"L, 126-127",29,4,7,57.1,2,5,40.0,0,0,0.0,2,5,7,3,1,0,0,2,10
"Thu, Jan 18",vs. OKC,"L, 134-129",29,4,9,44.4,2,7,28.6,2,2,100.0,2,3,5,2,1,1,0,2,12
"Mon, Jan 15",vs. IND,"W, 105-132",24,3,5,60.0,2,3,66.7,0,0,0.0,0,4,4,2,1,0,0,2,8
"Sat, Jan 13",vs. LAL,"W, 125-132",24,0,5,0.0,0,3,0.0,0,0,0.0,2,2,4,4,1,0,0,3,0
"Fri, Jan 12",vs. TOR,"W, 113-145",23,5,9,55.6,3,5,60.0,0,0,0.0,1,1,2,0,0,0,1,0,13
