Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Thu, Feb 1",@ BOS,"W, 114-105",33,5,14,35.7,3,6,50.0,2,2,100.0,2,6,8,4,2,0,1,3,15
"Tue, Jan 30",@ ATL,"L, 122-138",23,7,11,63.6,2,4,50.0,0,2,0.0,2,2,4,0,1,2,0,0,16
"Mon, Jan 29",@ HOU,"L, 119-135",22,4,5,80.0,2,3,66.7,6,8,75.0,0,5,5,1,0,1,0,0,16
"Sat, Jan 27",@ GSW,"W, 145-144",18,4,4,100.0,1,1,100.0,2,2,100.0,0,4,4,0,1,0,0,1,11
"Thu, Jan 25",vs. CHI,"W, 132-141",19,3,3,100.0,2,2,100.0,2,2,100.0,0,3,3,2,1,1,0,3,10
"Tue, Jan 23",@ LAC,"L, 116-127",30,5,8,62.5,1,1,100.0,0,0,0.0,1,2,3,2,0,1,1,1,11
"Sun, Jan 21",vs. POR,"W, 110-134",23,2,7,28.6,1,3,33.3,4,5,80.0,1,1,2,2,1,1,0,2,9
"Fri, Jan 19",vs. BKN,"L, 130-112",15,0,6,0.0,0,3,0.0,0,0,0.0,1,1,2,1,1,0,0,0,0
"Wed, Jan 17",vs. DAL,"W, 110-127",22,2,6,33.3,1,4,25.0,1,2,50.0,1,3,4,1,0,2,0,1,6
"Mon, Jan 15",vs. OKC,"W, 105-112",20,5,8,62.5,2,3,66.7,0,0,0.0,1,2,3,0,1,0,2,1,12
"Sat, Jan 13",@ UTH,"L, 125-132",19,6,12,50.0,0,2,0.0,5,6,83.3,1,2,3,1,0,1,0,0,17
