Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",vs. DAL,"W, 87-121",6,2,4,50.0,1,2,50.0,0,0,0.0,0,2,2,2,0,0,0,0,5
"Mon, Jan 29",@ OKC,"W, 107-101",6,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0
"Wed, Jan 17",@ DET,"W, 124-117",1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
"Fri, Jan 12",vs. POR,"W, 93-116",9,2,5,40.0,2,5,40.0,0,0,0.0,1,1,2,3,3,0,0,1,6
"Wed, Jan 10",@ BOS,"L, 120-127",8,1,3,33.3,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,0,2
"Tue, Jan 9",@ ORL,"W, 113-92",2,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0
"Fri, Jan 5",@ HOU,"W, 122-95",3,1,2,50.0,1,2,50.0,0,0,0.0,0,1,1,1,0,0,0,0,3
"Wed, Jan 3",vs. NOR,"L, 117-106",3,1,2,50.0,1,2,50.0,0,0,0.0,0,0,0,1,0,0,0,0,3
"Mon, Jan 1",@ NYK,"L, 106-112",6,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,1,0
"Sat, Dec 30",vs. LAL,"W, 106-108",8,1,3,33.3,1,2,50.0,0,0,0.0,0,3,3,0,0,1,0,0,3
"Thu, Dec 28",vs. DAL,"W, 110-118",6,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,2
