Date,OPP,Score,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OFF,DEF,REB,AST,TO,STL,BLK,PF,PTS
"Wed, Jan 31",@ WAS,"W, 125-109",33,7,15,46.7,5,10,50.0,6,6,100.0,1,8,9,5,2,2,4,2,25
"Mon, Jan 29",@ CLE,"L, 108-118",39,3,8,37.5,2,5,40.0,3,4,75.0,0,7,7,10,3,1,1,2,11
"Sat, Jan 27",@ BOS,"W, 115-96",27,2,11,18.2,0,6,0.0,5,6,83.3,1,7,8,7,1,0,0,2,9
"Fri, Jan 26",@ TOR,"W, 127-107",35,8,14,57.1,2,7,28.6,4,4,100.0,0,10,10,13,1,1,1,3,22
"Tue, Jan 23",vs. LAL,"W, 116-127",39,8,17,47.1,4,8,50.0,3,5,60.0,1,1,2,10,1,1,1,3,23
"Sun, Jan 21",vs. BKN,"W, 114-125",38,6,11,54.5,3,6,50.0,9,9,100.0,0,5,5,10,4,2,1,2,24
"Tue, Jan 16",vs. OKC,"W, 117-128",41,5,14,35.7,4,10,40.0,2,2,100.0,0,5,5,8,1,0,1,2,16
"Sun, Jan 14",@ MIN,"L, 105-109",36,4,14,28.6,2,9,22.2,4,5,80.0,0,1,1,8,4,2,2,3,14
"Fri, Jan 12",@ MEM,"W, 128-119",28,3,7,42.9,2,4,50.0,3,3,100.0,0,1,1,9,3,1,0,0,11
"Wed, Jan 10",vs. TOR,"W, 120-126",34,5,13,38.5,2,7,28.6,2,2,100.0,0,5,5,11,3,1,0,4,14
"Mon, Jan 8",vs. PHO,"W, 111-138",30,6,8,75.0,3,4,75.0,4,4,100.0,0,7,7,10,3,0,0,1,19
